table.gene	log*sign
KLHL7	1,583362852
PODNL1	1,582073223
COX19	1,581355485
TCF4	-1,581251628
SCAMP2	-1,581077599
CYP27A1	-1,580765444
MANBA	-1,580559317
NCAPH	1,580515149
TMEM106B	-1,578853938
SBF1	-1,578412844
SVEP1	1,578178579
USP5	1,577209979
SLC22A17	-1,577018161
TRAF3IP2	1,575295997
FAM167B	-1,57458377
SPA17	1,573544492
KRT19	-1,573440413
LZIC	-1,5732489
KANSL1L	-1,573106334
RECQL5	1,572941966
BMT2	-1,572734852
GAMT	1,572663143
CDC42SE1	-1,571886878
APBB2	1,570979088
BTAF1	-1,57013138
KCNS3	-1,569590436
NMT1	1,569304016
WBP1	1,568549455
TBL3	1,568430672
CYP4F11	-1,565823667
CACNA1C	-1,565798066
PCDHAC2	-1,565101632
LRRC61	-1,564571242
MCOLN2	-1,563736984
SSB	1,563219895
HOXC4	-1,563023426
YPEL4	-1,562440657
TANC2	-1,56198235
ECE1	1,561846639
ILF3	1,561846619
RPL22	1,561774205
RNF6	-1,560907765
PIGG	1,560860632
SCUBE2	-1,560845527
SPEF2	-1,560522297
STK38	-1,560029033
NUP85	1,558833639
BBOF1	-1,558652472
RMND5B	-1,557805078
DDIT3	-1,557795887
DMPK	-1,55758818
SOGA3	-1,557583728
USP34	-1,55687626
PABPC1	1,556834624
TRIM23	-1,556261141
SERPINA5	-1,556019045
VPS26B	1,555798548
LYAR	1,555755863
GOLGA3	-1,555708465
GALNT10	1,555230389
HIP1	-1,554741507
FBXO15	-1,554683837
MAPK7	1,554203378
PABPN1	1,553943068
PLEKHJ1	-1,552983981
THAP3	-1,552780431
RPL12	1,551861737
CARF	-1,551765914
MTA2	1,55175696
RELL2	-1,550938173
NT5DC3	-1,550929419
ANKMY2	-1,550290198
RETREG2	-1,549985167
CGNL1	-1,549848027
TRMO	-1,549118703
EFHC1	1,549021366
COX7B	1,548819921
CNTRL	-1,54860555
WDFY3	-1,548470957
ZMIZ1	-1,546423856
HOXC6	-1,546266963
RELN	-1,546154798
DSCC1	1,545184227
ZC3HC1	1,545178578
MTCH2	1,544045075
ZNF687	-1,544038595
ARMCX5	-1,543809514
NOX4	-1,543467667
STAT2	1,543406901
NAA60	-1,542910341
ST7L	1,542885107
GRN	1,542709998
PPP2CA	1,542279502
USP19	-1,54183834
GLRB	-1,541750256
CACNB2	-1,541394754
LURAP1L	-1,540824857
GRAMD4	-1,540819293
SMARCA4	1,540690331
RFC3	1,540535588
CPE	-1,54018435
DDHD1	-1,540085415
MBD6	-1,539865864
CWF19L2	-1,539824945
CTDNEP1	-1,539224181
HADHB	1,538973161
AP1AR	-1,538913247
REEP6	-1,538475142
DNM1L	1,537313457
NVL	-1,536380078
KNDC1	-1,53525918
LRRC39	-1,535241966
ARRDC1	-1,534805553
SPOPL	-1,534544745
TRIB2	1,533091202
DEPTOR	1,5327498
FOXS1	-1,532380133
KRBA1	1,531994291
ARMH4	-1,531403554
HDHD3	-1,531187716
NR5A2	-1,530520764
ARL10	1,530202189
GALNT7	1,529850721
IFT52	1,529545945
MRPS28	1,529300976
FOXO1	-1,529197002
CHMP2B	-1,528772796
SLC52A2	1,528587214
ADIPOR2	-1,526728662
TM2D3	-1,526065694
GET3	1,526038985
DAZAP2	-1,52556452
CCDC92	-1,525426031
ANXA7	-1,525092735
FAM171B	-1,525020197
CPSF3	1,524837211
FSTL3	1,524682437
SLC25A16	-1,524618748
ARVCF	-1,522417898
NECAP1	-1,521937847
LEMD2	-1,521923631
EPM2A	-1,52142648
MPND	1,520672563
ARNT	-1,519932174
NEXMIF	-1,519839067
GLS	1,519357819
GADD45B	-1,518572706
BACH1	-1,51835966
SEC23B	-1,518145149
PPP1CB	-1,517852204
CPSF6	1,51765809
LEPR	1,517417523
ECM1	1,516963743
TNS2	1,51676955
STIL	1,514796199
SYT15	-1,514554015
GRHPR	1,513623556
ZFP90	-1,513350469
SOCS2	-1,512957064
CTF1	1,512669349
HAUS2	1,512028692
FNIP1	-1,511702809
PALB2	-1,511594609
AMACR	-1,511407519
ANAPC2	1,511159474
MMP16	1,510141717
STRADB	-1,510109317
ALG12	1,509259378
SYN1	-1,507272974
MCM3AP	-1,506267686
KCNMB4	1,50597549
STAT6	1,505275816
MSANTD4	-1,504540771
SLC2A8	-1,504376569
TLN1	1,504339394
ATXN7L2	1,504296385
TOM1	-1,503423568
ZBTB6	-1,503320281
EFNA3	-1,50280565
SPOCK1	1,501985187
CDH19	1,501535572
CDK5	1,501069675
CFB	-1,500649598
RARB	1,500512098
GBP3	-1,500350203
ELP4	1,499276422
FBXL19	1,49904243
SKIL	1,498313484
ENPP1	-1,497258789
CEP41	1,497188399
VTA1	1,495978829
TMCO1	1,495583109
PLCB1	1,495493353
STARD13	-1,495085015
CBFA2T2	-1,495053346
PDCD2L	1,494528624
HPDL	1,493662944
PDE4A	-1,493486427
SNX16	1,493055392
GCNT1	1,492953324
GMCL1	-1,492718761
ANKIB1	1,49268121
SLC43A1	1,490881001
RBFOX2	1,490592108
NSRP1	-1,49056759
GLRX5	-1,490566479
KITLG	-1,490441613
GTF3C5	1,490140602
MGST2	-1,489834236
LEPROTL1	-1,488857696
RAB11A	1,488856714
LZTFL1	-1,488651823
CASP1	-1,488158788
NCL	1,488128039
TRMT44	-1,488082715
ACP6	1,487969378
NAP1L3	-1,487901345
CETN3	1,48700116
CDYL	-1,486760547
ALKBH4	1,486578073
ANKLE2	-1,486396199
PRIMPOL	1,486297762
PIH1D1	1,485622039
ACTA2	1,485460618
SOX18	1,484954401
NAPEPLD	-1,484764226
SNRPN	-1,484733783
IGF1R	-1,483187746
ANAPC13	1,482409182
LIMK1	1,482329687
GLIPR1	1,482042592
METTL14	-1,481198979
EXOSC8	1,481092471
FPGT	-1,480978786
DET1	1,480752564
TMCO6	-1,48006343
CCDC189	-1,47989239
TMEM158	-1,479629918
TRAPPC13	-1,479603877
SRSF2	1,47957051
NEMP1	-1,479398083
KIFC3	-1,477266994
GNAQ	-1,476672171
DNAJC15	1,475438047
DPF1	-1,47511555
MAP3K10	-1,474823953
PLGRKT	1,474576693
PGLS	1,474408412
SLC49A4	-1,474332023
SWT1	-1,474031003
COL4A3	-1,473752653
HLTF	1,473421349
SSBP3	-1,472845382
LRRC28	-1,47278554
RNF32	-1,472324356
CAB39	-1,472168797
LENG1	1,471206974
CD55	-1,47080476
SORBS2	-1,469328315
CSPP1	-1,46875692
PRKAG2	-1,467623009
SPATA17	-1,466904203
MTSS2	-1,465956607
ATP5F1C	1,465453832
MRPL1	1,465281157
PPIL1	1,464875968
RNF111	-1,464720918
KDM6B	-1,464526293
RELA	-1,464364215
SLC15A3	-1,464190332
SASH1	-1,464063982
ZFYVE1	-1,463879073
DUSP6	1,463447668
ECHS1	1,463206012
POLR1B	1,462825437
PMVK	-1,462624111
RBM12	1,462401288
EIF2AK2	-1,462375157
ANXA11	1,461773184
SUGCT	1,461018938
ITPK1	-1,46074547
AGAP3	-1,460153562
RIOX2	1,460111885
RTN4RL2	-1,460002988
DPH7	1,459981828
E2F5	-1,45970218
ZCCHC24	1,459615812
ING1	-1,459337274
R3HDM2	-1,459108297
SLCO3A1	-1,459019938
UBE2N	1,45859809
HK1	1,457379351
NUMB	-1,457244158
AMZ2	1,45696309
SYMPK	1,456620551
HACD4	-1,455899878
RAD9A	-1,455451465
TRAPPC9	-1,454729107
SAT2	1,45366966
SHF	-1,453142099
UHMK1	-1,451253379
GPSM2	-1,450738209
ATP5MPL	1,450619465
DCAF10	-1,449897403
TTLL7	-1,44954232
FGD6	1,449021689
SASS6	-1,448988038
ARL8A	-1,44858326
CCND3	-1,447044059
ZNF25	-1,446786894
PDIK1L	-1,4461197
METTL5	1,446000111
PPP3CA	-1,443506507
SERTAD2	-1,44251684
RBM45	1,441745113
SH3BP4	1,44128695
BAIAP2L2	-1,441247987
DUSP1	-1,440151373
ACADSB	-1,440023919
ZNF23	-1,439925524
CUL9	-1,439686587
ABCA9	1,439677342
ONECUT2	-1,439134022
UBR3	-1,438829142
FRK	-1,43869152
LPIN1	1,43867604
SRC	-1,438650242
IKZF4	1,438282905
KDM3A	-1,437687939
TIMM9	1,436620339
ISY1-RAB43	1,435287966
ATXN7L3	1,434586569
GLE1	-1,434470369
PKHD1L1	-1,434046092
MTAP	1,433119315
SYNJ1	-1,432701353
WASHC4	-1,432368426
FGF7	1,432359741
BANP	-1,432351048
ASAP3	1,431437792
EXO1	1,430590203
NSMCE3	1,430246312
ATRIP	-1,430063359
UBE2Q1	1,430054509
TP53INP2	-1,429237863
GAB3	-1,428432905
H1-0	-1,42686526
ZCCHC17	1,426864243
WASF3	-1,426721555
CPOX	1,424858808
TOGARAM1	-1,424656099
RHOU	1,423010139
ECI2	1,422678967
ABCD3	1,421826622
DRP2	-1,421179631
CRISPLD2	-1,421127507
PIGC	1,421054923
FUNDC1	1,420701932
SLC16A12	-1,420695175
GTF2H1	1,420280185
ZNF169	-1,420273654
VIRMA	1,419967374
SPIRE2	-1,419584589
CNIH3	-1,419392361
SCARB2	1,418931754
FPGS	1,418050253
RAB29	-1,418009746
TENT4B	-1,417635871
PTPN2	-1,417526667
ELP5	1,417224262
STIP1	1,416978917
SLC25A19	-1,416011456
GMPPB	1,41580699
POMGNT2	-1,415660257
CXCL3	1,415629386
SLC36A4	-1,415518016
ELAVL1	1,414117615
ZNF703	1,413540095
SMG8	1,413295065
ST6GALNAC6	1,412728821
COX18	-1,412601066
CABYR	1,412225034
ABCF3	1,411469608
HAX1	1,409724077
BAZ1A	-1,409687211
RAB3D	-1,409317583
CACNB1	-1,409107477
PER3	-1,408759109
HSPH1	-1,408684497
TIMM10	1,408670059
ABCA2	-1,408641977
RACGAP1	1,40863574
ITGA3	1,408630205
NUDCD1	1,408061551
EXOC8	-1,407440314
POLR3G	1,407091583
TAPBPL	-1,406343737
EMD	1,404480464
TRAPPC11	-1,402178872
PARVB	1,401767765
SRSF6	1,401519518
TICRR	1,401192447
CEP290	-1,400440597
VTI1B	-1,400236392
SYNJ2BP	-1,399746947
ASNSD1	1,399235332
CCNJ	-1,399032805
ALDH7A1	1,398921016
CDK12	-1,398805047
RARG	1,398804773
BLOC1S3	1,398777602
RANBP3	-1,398598232
GPX1	1,398567714
TMEM132A	1,398379611
PTPRN2	-1,398171829
RNF5	-1,396690958
LRRN4CL	-1,396554999
SLIT2	-1,396471877
AP1M1	1,395635525
COL4A1	1,395439077
ID4	1,395390164
PPP1R13B	-1,395190251
PRELID3B	-1,395188775
RNF2	1,395116076
ALKBH3	1,394391643
LGI2	-1,394300618
DUSP3	-1,393322857
AKR1C1	1,392691389
PPIC	1,392632915
UBE2L6	1,392339701
PHB	1,392334611
MFN1	-1,392150341
EIF1B	-1,391157545
SRSF7	1,391124643
LYRM2	1,391110883
PLPP7	1,391003192
RNF24	1,390691002
CD59	1,390012211
HMGN1	1,389796847
RABGGTA	-1,389412
DDX50	1,388990703
LSM14B	-1,388575037
TRIM17	1,388571131
ZNF443	-1,38839705
ARID5A	-1,388268193
LRRFIP1	-1,387969746
TFRC	1,387961132
AMPH	-1,387831875
ABITRAM	-1,387778769
TBC1D13	1,387666148
DNAH6	-1,387434706
SCN7A	-1,386898819
BEST1	-1,386388993
RESF1	-1,386043538
SERPING1	1,385608283
LAMB2	1,385475395
RPN1	1,384834338
SLC7A11	1,384068588
SMC3	-1,383669031
ALDH1B1	1,383494815
PLCD3	1,382909076
MAPK11	1,382557782
BCL6B	-1,382532972
DLGAP4	1,382116563
RFX2	-1,381326408
ACSL4	1,38107512
EXTL3	1,381052802
PIK3CA	-1,380091427
ITGA1	-1,379713122
SQSTM1	1,379682237
ODR4	-1,379103312
FANCA	-1,378921269
MCU	1,378841512
CFL1	1,378823237
SMAD9	1,378558207
CEPT1	-1,378257264
DUSP23	1,378098298
FIGN	-1,375880241
DENND1A	-1,375443145
MRPS10	1,375405327
ARAP3	1,375317423
DYNLRB1	1,375159132
ABL1	1,374157678
SLC30A5	1,373684002
EPN2	1,37296837
SRL	-1,372967242
RUNX2	1,372761304
RPS14	1,37262091
MIB1	1,372540747
HELB	-1,372523078
RAB35	1,372518961
ABR	-1,371706973
RNF138	-1,371052067
NT5E	1,370936517
GCHFR	-1,370935629
TCAF2	-1,370736544
CDKN2AIP	-1,370507658
BRD9	1,369946452
SPECC1L	1,369927286
CASP9	-1,369513206
LRBA	-1,369449275
SDHD	-1,368620201
SNX30	-1,367864643
NPAS2	1,367800056
ABHD17C	1,367630347
NDUFA5	-1,367471491
SLC25A42	-1,366110757
CDCP1	-1,36552469
SFT2D2	1,36541002
WSB1	-1,364988723
BLVRB	-1,364369373
KLHDC8A	1,364368555
FRAT1	-1,364359677
SNTB2	1,364286492
PLEK2	-1,364106943
B3GNT5	-1,363713666
SPAG9	-1,362564831
TMOD2	-1,36202719
ARL5A	-1,361368358
TMEM209	-1,361038851
NUDT19	-1,360764947
TRAPPC2	1,360218101
SCRN1	1,359716052
NAMPT	1,359656289
VIPAS39	1,359483907
LETMD1	-1,359341324
TAF1B	1,359315974
PEX19	1,358912317
AMIGO3	1,35890807
INTS12	-1,358818308
PUS7	1,358746448
USP46	-1,357361945
ZBTB16	-1,356234767
TRIQK	-1,355807946
THUMPD1	1,355723293
DNTTIP1	1,355288382
CCNT1	-1,354680798
IL3RA	-1,354112832
RNF214	1,354062849
EIF1AX	-1,353378762
ATF4	1,351486682
CBL	-1,351435883
PLEKHB2	-1,350745371
ARPIN	-1,350739165
PSME2	1,350710353
RNFT2	-1,350585277
PIGP	-1,350324258
SPRED1	1,350307179
ETAA1	-1,34994412
RBM43	-1,348856486
CEP85	-1,348237067
MARK3	-1,348032062
PAPLN	1,347936475
ATP11A	-1,347195333
INTU	-1,346832022
TMA7	1,346544633
RTF2	1,345992111
FAM118A	-1,345877044
CEP95	-1,344776472
RNASEH1	1,344369261
TESMIN	-1,344304101
PPP3CC	-1,344205073
TMEM220	1,344039357
ST3GAL3	1,343348648
STK38L	-1,343276832
MVK	1,343197942
BHMT2	-1,342872138
PROSER2	1,342369364
ZNF212	1,341961147
ENKD1	1,341852489
B4GALT5	1,340691717
FBXO16	-1,33962264
ARL2	1,338904017
SMTNL2	-1,33877558
MAP3K3	-1,338685234
TBX3	-1,338634306
PWWP2B	-1,33676848
CDR2L	1,335786458
LRRIQ1	-1,335399591
TTC9C	1,33510436
PRKCH	-1,334630522
MED13L	-1,334603009
PTPRJ	-1,334530251
PLA2G12A	-1,334294519
GPATCH1	-1,33415002
STARD4	1,33413944
EFHC2	-1,333472806
VPS13B	-1,333462654
DIPK2B	-1,333078526
BMP2K	-1,332722055
ZSCAN22	-1,33142596
APIP	-1,331344982
RNF150	-1,330684678
TSN	1,330632419
UMPS	1,330323998
CFAP70	-1,330018045
SGK1	1,329988142
SEMA4B	-1,329213702
RTL6	1,328962247
KTI12	1,328506539
ABAT	-1,328343443
HERC1	-1,328004353
TRMT1	1,327917313
GNAS	1,327579784
SH2B1	-1,326118116
STAP2	-1,326017676
MAML1	-1,325316462
PPP1R13L	-1,324901264
CSTF2	1,324869691
SHE	-1,324400831
RPL35	1,323957191
LRIF1	-1,323522445
ACBD5	-1,323097397
GYPC	-1,321759417
ADCY3	1,32157123
PA2G4	1,32138144
SPSB2	1,321293652
ZNF566	-1,32112962
AGPAT1	1,320877364
SAMD9L	-1,320341883
CHTF8	1,320211395
DCP1B	1,319071345
CSF2RA	-1,318500804
TSTD1	-1,318414259
FLNB	1,316725371
DDX46	-1,315679114
DCLK1	-1,315654572
GTF3C3	1,315255452
GHDC	-1,314569506
SLC10A7	-1,314158198
CGGBP1	-1,312977496
MKKS	1,312064513
SOCS4	-1,312003096
YBX3	-1,311812404
DPP9	-1,311626741
PTGER2	-1,311163936
REM1	-1,310948638
FAM89B	1,310732756
POMT2	1,310389703
PER1	-1,310141164
FAM210B	-1,310050591
DNAJC9	1,309991419
GART	1,309975128
PRRX1	1,309464084
SACM1L	-1,309163639
C3orf52	-1,30903057
ATP5PB	1,308855794
ADM2	1,30871617
POP1	1,308624969
NIPAL1	-1,308281518
RIT1	-1,308043052
NEPRO	1,308014853
TTC14	-1,30667406
BIN3	1,306574225
MAP4K5	-1,306493783
KLHL4	1,306082216
DECR2	1,305646303
RNF14	-1,305577566
STUB1	1,30543363
FIBP	1,305156807
PATZ1	1,305094391
CRNKL1	-1,304834608
IP6K3	-1,304520982
DDX59	-1,304276856
PPP1R8	1,304265937
LONP2	-1,304209617
TSPYL5	1,304109048
CTTNBP2NL	-1,303737043
KRT7	-1,303737027
INPPL1	1,302829548
B4GAT1	-1,301886173
TEFM	-1,30135601
DDO	-1,300366984
FAM3A	1,300321854
DPF2	1,299877621
MRPL20	1,29980704
TMEM14A	1,299785468
RPS15A	1,299078569
HAP1	-1,298149093
DBI	1,297790865
EEF1AKNMT	1,297680603
SAT1	-1,296062421
TNFAIP2	-1,295594009
RBPJ	-1,295416431
SLC38A3	-1,295305317
CDK9	1,295284993
AK7	-1,294914123
EFNA2	-1,294762466
VAT1L	-1,294552089
SART1	1,294289133
VARS2	-1,293875449
CTSZ	-1,293690121
TP53BP2	-1,293537456
RAB33B	-1,293470369
PWWP2A	-1,292970762
ACYP2	-1,292746238
MRE11	-1,292491546
BBX	-1,292396858
SPCS3	1,292167808
COLGALT2	-1,292149783
MOSPD3	1,291824679
EVC	1,291445527
SFXN4	-1,29119692
ZP3	-1,290853711
ZBTB17	-1,290413722
ETNK2	-1,290150528
PYCR2	-1,290039279
RGS10	-1,289999492
PARL	1,289727032
NFKB1	-1,289465151
COQ8B	1,289417274
PDK2	-1,289307871
CEP128	-1,28862666
LSM5	1,288099376
SLC5A6	1,287686818
CIAO3	-1,287367371
ZNF558	-1,287280863
DNAJC27	-1,28698353
TMEM97	1,286839317
CYP1B1	1,286600399
ENO2	-1,286517974
WAPL	-1,2861352
ASH2L	1,286124158
SIRT5	-1,285672131
ACADM	-1,284641424
CTCF	-1,284349267
HSP90AA1	-1,283358136
RPP14	1,283231688
ARIH2	1,283083192
IGF2BP2	1,281457067
PCTP	-1,281376958
RAB33A	-1,280847894
MOB3A	-1,280720849
TLNRD1	-1,280576154
EIF4ENIF1	-1,280512009
BICD1	1,27998969
MLC1	-1,279126648
LCORL	-1,27900228
KIF3B	-1,278600459
TJP2	1,278543088
UBE2D3	-1,277839475
PCNX4	1,277534372
ANKS6	1,277328988
GPCPD1	-1,277173811
ERC1	-1,276570574
AGGF1	-1,276191612
BOD1L1	-1,275543809
BCLAF1	-1,274391303
ZFP69	1,274333448
PARP14	-1,274195327
ACOT13	1,274064052
AS3MT	-1,273653879
POLR2I	1,273640698
ZNF208	-1,272325687
ARSG	-1,272084832
SLC35E3	-1,271768155
VDR	-1,271677608
FDXACB1	-1,271665388
BCAR3	1,271341401
MEPCE	1,271036526
DHX29	-1,270958811
ACE	-1,270707495
HLCS	1,270033319
LYRM4	1,269627267
RMI2	1,268970997
NAPRT	-1,268953285
ARAF	-1,268725767
ARL6IP5	-1,267917313
RASSF7	-1,267630928
CCDC77	-1,267492056
KMT2A	-1,266473032
HHAT	1,266181654
FBXL21P	-1,265627415
PANK1	-1,26479174
PRKAG1	1,264622811
ACTN4	1,263994066
ZNF174	-1,263964151
XPO7	-1,263502299
LRATD2	-1,263311347
DNAJB12	-1,263284495
ERF	1,263092533
TPR	-1,262640679
COL11A1	1,262503254
NDUFS8	1,261846592
EHHADH	-1,261618726
PRRG1	1,261478993
ITGB3	-1,261241605
CCDC40	-1,261061523
P2RX1	-1,261060302
SMARCD1	1,260945441
TTC26	1,260512344
PDGFC	1,260256543
B2M	-1,260187429
LHPP	-1,259651651
FER	-1,259490167
POM121	-1,258976529
PSD	-1,257941564
CROT	1,257938337
PRR12	-1,25678655
AMDHD2	-1,256290658
ZFAND5	-1,255685054
PRMT9	-1,255629326
NAA16	-1,255189759
RBBP6	-1,254789539
CPNE1	1,254781797
TTC21B	-1,254541837
ERI3	1,254366902
ACTN2	-1,254244932
PTGIR	1,253804572
STOX2	-1,253759581
PREP	1,253588784
ULK4	-1,251925176
MFSD12	-1,251139184
ALDH6A1	-1,251106996
GNG4	-1,2504723
TMEM91	-1,249954004
FCHSD2	-1,248896793
STX12	-1,248766769
CADPS2	-1,248417399
NOVA2	-1,24834019
KYAT1	-1,247902362
RTEL1	1,247714486
GUCD1	-1,247474283
ACSL3	1,246633088
ANKAR	-1,246305402
INO80C	1,24497688
EIF2AK1	-1,244550173
COPB1	1,243257908
STYXL1	1,24315824
ZNF579	1,242673288
AAK1	-1,242387185
SLC19A2	-1,24237657
FAM168A	-1,242373709
LACTB2	-1,24237318
IMP3	1,242247259
COL4A2	1,24159918
ZNF35	-1,241345571
GINS1	1,24031584
TMEM37	-1,240014283
EPB41L2	1,239962221
MMP2	1,239787596
PCSK1	-1,239270288
PRPF4B	-1,239055502
CD274	-1,238952239
FXYD5	1,238733402
CAPN10	1,23831577
KDM5D	-1,238086176
CCND2	-1,238005579
CLSTN2	-1,237922475
RAC3	1,237581226
CLK2	1,237105144
PRKACA	1,237073163
DIS3L	-1,236983678
RTKN	-1,236367288
BCKDHA	1,236281986
SWAP70	-1,235723063
DDX1	1,235557686
ERN1	-1,23540898
TRMT61A	1,235259698
TAF1C	-1,234843007
ACVR1	1,23450492
PARD3B	-1,233367012
MOB1A	-1,233320447
ZMYM4	1,233052631
FDX2	1,232840634
PCDH11X	-1,232243301
FAM118B	1,232082937
TAF1D	1,231606366
FBXO5	1,231383949
XPO6	-1,231363694
TRIM11	1,231138627
SLC35B3	1,231122772
LAMB3	-1,230812187
XRN2	1,230328474
IER2	-1,229614574
SLC7A1	-1,228307871
RNF145	-1,228306525
TSC1	-1,22769198
PEBP1	-1,227487031
ATP8B1	-1,227293902
CDC42EP3	-1,227283243
AAR2	1,227244401
TMEM63B	-1,226328193
HTRA1	1,225725661
KPTN	1,225117984
WSCD1	-1,224939737
PLEKHA2	1,224279601
DOT1L	1,222826666
SDC3	1,222579669
CDK6	1,221192116
TRA2A	-1,22102061
DZIP1L	1,220871703
ITPKC	1,219626001
LRRIQ3	-1,21908985
CLTC	1,218384767
ALDH16A1	1,218256947
TMEM260	-1,217950809
TMEM120B	1,217790582
SYDE2	-1,217765014
HOOK2	-1,217475888
SLC9A5	-1,217360938
VPS54	-1,217344771
GPC3	-1,217294922
MTIF3	-1,217286651
PTPRA	-1,216862064
MCM9	-1,216453051
ZDHHC12	1,216451507
FAM110C	-1,216354174
GDI1	-1,215440337
CASD1	-1,215198868
ALKBH1	-1,214404749
CRLF3	-1,214220583
ACAP2	-1,214052824
IGF2R	-1,2136859
PRR16	1,213386163
DSE	1,213278129
MECP2	-1,212574223
HSPB1	1,212393556
PCGF6	1,212247235
WDR77	1,211645723
CLPB	1,211517303
SALL1	-1,211303064
CCDC90B	1,211273583
ZFYVE16	-1,211251741
KIAA1324L	-1,211220386
DNAJC25	1,211014401
SRRD	-1,210917488
PPP1R3F	-1,210475484
SNX6	1,210269474
FCHO1	-1,209749374
RAB28	-1,209669141
FUT10	-1,20952081
BORCS6	-1,208715951
SH3BP5L	1,208500158
CAPZA1	1,208243917
ARMC9	1,207641081
CHSY3	1,20668944
GABPB2	-1,206069839
KPNA3	1,205002472
METTL17	1,204984445
DDX3X	-1,204922934
FAM161B	-1,204867838
FZD4	1,204276205
ESCO2	1,203933357
TOR1A	1,20380215
TIMELESS	1,203237843
OSTF1	-1,203108299
ITPR3	-1,203055511
ACTR1A	1,202505666
PRRC2C	-1,20228597
CDC73	1,202039654
YLPM1	-1,201817548
FICD	-1,201342424
ESF1	-1,201325011
TMEM87A	-1,200698411
FBXL5	-1,200161553
TENM3	-1,199387296
ATP2B4	1,198865538
RAPH1	1,198404043
SMPD1	1,198328698
PELI2	-1,198323852
SH3BGRL3	1,198252117
FHIT	-1,197856101
CDK13	-1,197378642
DSC3	-1,197163737
ZNF764	-1,196857806
TRIM62	-1,196461974
B3GALT2	-1,195941037
GLI3	1,195800863
NOL4L	-1,195773488
ARHGAP44	-1,194379547
HMOX1	-1,194372439
MRPL14	1,1941723
LRRC8A	-1,194076925
ESM1	1,193803791
GREB1L	1,193607828
FAM199X	-1,193503913
MRPS36	1,192605656
NUP188	1,191623583
ADAMTS4	-1,191487046
AAMP	1,191144584
RNF215	1,190924644
TST	1,190041531
FBRS	-1,189894199
SEPTIN7	1,189325338
TMEM185B	1,188937621
MRPL33	1,188681122
SP1	1,188276796
SLC25A13	-1,187504177
YWHAB	1,187203706
PPP1R37	1,187130228
WDR90	1,186500105
IFRD1	-1,186092138
COG4	1,185106755
RNF135	-1,18473791
TTC30B	1,184369175
TASOR	-1,184272456
SEMA5A	1,184163292
TMEM86A	-1,184160064
DDX11	-1,183871449
ACOX3	1,183858952
PSRC1	1,183589682
PTGES2	1,183543837
NTF3	-1,183479112
FHOD3	-1,18280167
COX4I1	1,182778665
SLC16A11	-1,181274197
TSPYL1	-1,181042179
STING1	1,180982144
MGAT4B	1,17956063
CTXN1	-1,179179509
GSS	1,179127366
MTMR4	-1,179047364
USP15	-1,178847983
MSL3	-1,177953199
HNRNPR	1,177773632
TDP1	1,177538598
RIPOR3	-1,17698425
TTC7B	-1,176916943
PARP16	-1,176793005
ZBTB9	1,176559194
NAIF1	1,176287899
CKM	-1,175554977
LLGL1	1,175303706
VLDLR	1,175279727
GIN1	-1,174744056
PTPN9	1,174564468
TCEANC2	1,173596156
STIMATE-MUSTN1	-1,173471098
ACOX1	-1,17300247
MRRF	-1,172780938
HABP4	-1,172184145
TET3	-1,171664492
LYPLA2	1,17163405
BRD7	-1,171233214
TMEM245	-1,17121591
MPP6	1,171145238
MAD2L2	1,170827403
TUFT1	-1,170351954
ASH1L	-1,169736021
RHOT2	1,169414704
SCCPDH	1,168746575
NETO2	1,1682823
NAALAD2	1,167851548
TMEM159	-1,167777393
KDSR	-1,167427842
SCFD1	1,166898069
RBBP9	1,166863288
YWHAE	1,166628215
CDKN2C	-1,166456346
FKBP1B	1,166108236
ZFP41	1,166101703
TOMM6	1,166008653
AARS1	1,165435484
HYAL2	-1,165309268
PPA1	1,164967615
PURG	-1,164851021
HYAL3	1,164607807
TINF2	-1,163754154
YEATS2	1,163710644
HNRNPUL1	1,163657254
AGTRAP	1,163612366
RPAP1	1,163582863
TCTEX1D2	1,16289624
GEMIN4	1,162426275
PLAC8	-1,162192558
TBC1D19	-1,162055175
NPAS3	-1,161259947
DNAJB5	1,161050969
IZUMO4	-1,160924596
YWHAZ	-1,16071208
BMP2	-1,160568636
SPATA18	-1,160516639
REEP2	-1,160191693
PNP	-1,15948615
TSPAN13	-1,158591041
SPRYD7	-1,158494951
DUSP5	-1,157828492
SLC39A10	-1,157583403
PHRF1	1,156614148
PLEKHA3	-1,156476117
UBXN1	1,156184372
CCNO	-1,156064901
SUFU	1,155947723
DOK6	-1,155551841
ZDHHC17	-1,155294751
RBCK1	1,154601733
FLII	-1,153967503
DHPS	1,152801855
CASC4	-1,152511501
DPM2	-1,15244964
RNF34	-1,152011281
FBXO21	-1,151800067
TUSC1	1,151749155
ITPRIPL1	-1,15169866
SOD3	-1,151521928
TEX10	1,149960602
SAV1	-1,149788635
AKIRIN2	-1,149504054
TOM1L1	-1,149115726
ASCC3	1,14877375
SHFL	1,148686639
ARPC5L	1,148420614
STAT1	-1,147935577
BNIP2	-1,146350269
TRAPPC1	1,146182003
PLA2G15	1,146031471
GGA2	-1,145841254
DOCK7	1,145512028
POLK	-1,144591303
ITGA2	-1,144458164
ZNF3	-1,144142101
CAP1	1,143857927
PCDHB5	-1,143743229
DYNC1LI1	-1,143612714
MICALL2	-1,143541426
DGLUCY	-1,142891201
MMP17	1,141926571
KANK1	1,140358618
TEK	-1,139430817
PHC2	1,13895048
