table.gene	log*sign
QPCTL	-0,449725638
SIX3	0,449713426
TMEM175	0,449701175
HSPBAP1	0,449583472
TMBIM1	-0,449049808
AMOT	0,448660046
ARID5A	-0,448532084
SASS6	0,448471083
SLC25A30	0,448173953
ZFP36L1	-0,447724113
TDRP	0,447581299
SMG6	0,447387488
SOWAHC	0,447293806
MRPL50	0,446852633
GGT7	0,44682232
C17orf80	-0,446797726
N4BP2	0,446613485
DRAP1	0,446557019
TBC1D7	0,446528525
CNTRL	0,446298676
PREP	0,446187972
F2R	0,445582152
RPL19	0,445492578
UBE3C	0,445446256
ART3	0,444987828
IER5L	0,444778298
PPOX	-0,444696827
DHH	0,44451811
CCNB1IP1	-0,44448376
TAF12	-0,444254027
ZDHHC13	0,444183998
MTIF3	-0,444107889
SCO2	0,443583566
NUDT14	-0,443510967
SAV1	-0,442738017
KLHDC10	0,442634865
STX16	-0,44215892
AMD1	-0,441960012
KPNA3	0,44174758
SKP2	-0,441724641
PCDHGA12	0,441619383
LETM2	0,441261687
ZNF398	-0,440667838
NPY1R	0,440660366
MED10	0,44052277
MADD	0,440222771
LUC7L	-0,439874457
PDIK1L	0,439677427
PCSK4	-0,439017921
ARHGAP22	0,438943973
GANC	-0,438685529
LARP1	-0,438633856
SEC31B	0,438398156
BLCAP	0,438283447
CDC42SE2	-0,43827165
NENF	-0,437938362
TMEM63B	0,437784905
PSEN2	-0,437649945
RPS19	0,436682706
ZBTB14	0,43646554
TMEM138	0,436069106
P3H4	0,436049899
SHANK2	0,435991749
ADGRB1	-0,435810156
PYCR2	0,434834887
TPPP3	0,434807921
GIT2	0,434507791
SLC4A4	0,434460531
FAM3C	0,4343136
RREB1	0,434157383
SLC25A37	0,43403038
SDCBP	-0,433078916
GPN2	0,43299425
FAM102B	0,432976233
TTLL11	0,432941932
ST7	0,43267956
ZMYND12	0,4326639
VIPAS39	0,432024227
TCP1	0,431988615
TMEM62	-0,431921018
OLFM1	-0,431853796
URI1	-0,431775709
MIB2	-0,431533531
EPS8L2	0,431479261
DICER1	0,431302586
APBB1	0,431296347
PLEKHN1	-0,431289316
KDM3A	-0,431109421
CEP135	-0,430982005
SLC38A5	0,430609187
ARCN1	0,430588432
PRKCI	-0,430587639
GOSR2	-0,43042789
RPP14	0,430212263
PNN	-0,430159927
SERPINB1	0,429634916
RAB33B	-0,429406391
PRKAR1A	0,428903922
GUF1	0,428777172
UBR1	-0,428766746
GFM2	-0,428728307
PPP2CB	0,428575893
SLC25A12	-0,428273703
CSE1L	-0,42821548
PPP1R9A	0,428212078
PGAM1	0,427108808
EMP3	-0,426351013
WDR13	0,426123617
CASK	0,426080377
SPATA1	-0,425863976
CRYBG1	-0,425634667
CPSF3	-0,42529514
IFIH1	0,425201173
FMR1	0,424952704
TBC1D2	0,424808651
SMG8	0,424738422
PALMD	0,424588433
ACTR1B	0,424520368
SCRN2	0,424466393
HNRNPK	-0,424199812
DCAF4	0,424166505
RGS3	-0,424036793
TEFM	-0,423969742
PNPLA6	-0,423849551
POLB	0,423796345
SH3TC1	0,423749422
ABHD8	0,423502972
YLPM1	0,423493519
KIAA0355	-0,423474734
COX10	0,423280568
C8orf37	-0,423136962
ARNT	0,423126113
GNG13	0,422856283
INTS6L	0,422525307
DENND6A	0,422274975
ITGA5	0,422179049
CDKN1B	-0,422162419
CHPT1	-0,421803745
IKZF2	-0,421637803
TSPAN5	0,42153628
TPMT	0,421497602
UQCR11	0,421240207
TARS3	-0,421224625
PPP2R5E	-0,421127054
COQ6	0,421088782
AKAP11	0,420824248
ATP11A	0,420592652
GSTM2	0,420454325
CLINT1	0,420389167
B3GALNT1	0,420063762
HIKESHI	-0,419599348
DPH5	-0,419532533
NUCB2	-0,419492357
MYZAP	0,419457427
TASOR	0,419413125
BMERB1	0,419048914
RIF1	-0,418366759
HDAC5	-0,418097357
ZFP91	0,417844896
ZNF287	-0,41742555
SCYL1	-0,416471443
STT3A	0,416307552
RPS3	0,416027444
RNF186	0,415921212
COMMD7	0,415908912
BACE1	0,415738342
PHF6	-0,415640102
GEMIN8	-0,415635585
METTL26	0,415599634
LYN	-0,415522161
KAT6A	-0,415409509
KLF6	-0,415371238
GALNT18	-0,415127735
HIF1AN	-0,41497589
OCIAD1	-0,414911305
CHST14	0,414694374
TFE3	-0,414209594
RPRD2	-0,413869974
CDH2	0,412954303
CMTM6	0,412832286
PCDHGA8	-0,412727644
NID2	0,412662231
MSN	0,4126554
ACKR3	0,412264868
NLGN1	-0,412132253
SHF	-0,411913587
CYP20A1	-0,41179392
INAFM1	0,411646039
PTCD3	-0,411409834
ARFGEF3	0,411342122
MBLAC2	-0,41090774
FRS3	0,410842893
VWA7	0,410776622
XIRP1	0,410694951
GTF2E2	0,410630207
NGLY1	-0,410601607
EXOG	-0,410579029
NOL7	0,410492952
LACTB2	0,410414492
C3orf52	-0,410375597
KIFBP	-0,410359575
PSTK	0,410021515
ARHGEF4	0,409991591
RNH1	-0,409397965
LGALS1	-0,409299508
NAA16	-0,408869102
CRACR2A	-0,408789446
CFAP45	0,408611463
YOD1	-0,408522187
SNX6	-0,408415976
MYCBP2	-0,408118547
MARS1	-0,408096018
EXT2	-0,408090798
SPSB3	0,407790778
ST6GALNAC6	0,407730488
JAG2	-0,407465283
UBAP1	0,406813532
SLC52A2	-0,406779622
MAP4K3	0,406389459
BAMBI	-0,406350627
BZW1	-0,406146713
LEPROTL1	-0,405989307
RSAD1	0,405722206
GALT	0,405297182
GGA1	0,405279882
RNF34	0,404812616
PCDH11X	0,404805592
APOL6	-0,404676244
ARHGEF19	-0,404595175
MAPK9	0,404392773
CDK12	0,404382957
RAB13	0,40434701
PLA2G15	0,40410181
ARPP19	-0,403822032
ATP6V0A2	0,403774408
BATF2	0,403551811
AMIGO1	-0,403405781
HSPB1	-0,403171209
SOX4	-0,402352853
CCDC159	0,402304207
PNMA2	-0,402100393
RAB3IL1	0,401716902
TNRC18	-0,401455044
MRRF	0,401418838
MMP17	0,400855684
HSPA13	-0,400518199
CPPED1	0,40036741
PLEKHA2	0,400317986
APBB1IP	0,400316436
RPAIN	-0,4000683
GPN1	0,399826082
SLC11A2	0,399815329
PRDM8	-0,399610261
MAP3K10	-0,399594302
C11orf58	-0,39959084
LIPT1	0,399340688
GMCL1	0,399182491
RHOD	-0,398949558
ZDHHC14	0,398908922
KDM3B	0,398865971
GTF2B	-0,398863925
KLHL7	-0,398561625
FPGS	0,398555691
RBMX	0,398272485
LYSMD4	-0,397881438
AMZ2	-0,397816866
LETMD1	-0,397774123
RAB5A	-0,397530703
GPAT4	0,397459819
UBE4B	-0,397129707
ARID1B	-0,396047387
TXNDC5	0,395849952
ACOT13	0,395793124
CAPN1	0,395761936
BNIP1	0,394869479
CSAD	0,394688585
UBE2QL1	0,39442315
GCC1	-0,394229718
TDRD3	-0,394217733
PIF1	0,394030958
NAB2	0,393981915
PRDM4	0,393921389
FLCN	-0,393918062
HTATIP2	0,393875578
SNX1	-0,393455142
MRPS10	-0,393396953
RPTOR	0,393320089
SSMEM1	0,392772905
ADPRH	0,392706853
ZBTB33	0,392567389
TGIF1	0,392460926
ANO6	-0,39244931
RPL27	0,392320638
HSPB8	-0,392238842
MTPAP	-0,39204977
SPATA2L	0,391878349
PI4K2A	0,391855065
ADGRG1	0,391831233
MXD1	-0,391799514
PLCL2	0,391755453
RXRB	0,391704661
FOXD1	0,391518557
EXOC2	0,391468607
DUSP28	0,391281798
PRRG1	-0,391123219
ENY2	-0,391077652
PHLDB3	-0,390957792
KIF20B	0,390774275
SDR42E1	-0,390720489
WASF3	-0,390630847
BZW2	-0,390531774
TEP1	-0,390387027
SLC35F6	-0,390223011
RAD51B	-0,390167123
TSPAN3	-0,389850848
PTPA	0,389823997
DDX27	0,389656427
CXXC5	0,389232523
FSCN1	0,389114363
ABHD13	0,389079254
SUGP1	0,389060873
PDGFRA	-0,388987581
LIN7B	-0,388946934
SEC22C	-0,388629797
VSTM2A	0,388607344
EIF2B2	0,388443306
PLXNA1	-0,388380857
MKKS	0,387918692
ARMCX6	-0,387830572
VPS54	0,387828716
MFSD5	-0,387812315
NSUN4	0,387645893
KRTCAP2	-0,387616166
FOXK2	0,387279248
TFEB	-0,387003272
HYPK	0,387002098
NAIF1	-0,386982378
EIF1AY	-0,386826096
ELOC	-0,386794312
FLOT1	0,386666374
HSD3B7	0,386512764
RHOG	-0,386441205
TEX261	0,386289608
FEM1C	0,38609058
MPDZ	0,386026179
CASP1	-0,385880953
SMPDL3A	0,385771677
CYBC1	0,38556756
AHR	0,385516546
MIOS	-0,385376989
TNFSF13B	0,385104111
RECQL	-0,384848809
SLC38A9	-0,384811612
FRMD3	0,384622027
NSUN3	-0,384612945
CCT2	0,384462322
KRIT1	0,384177692
ITGB8	-0,384102751
MORN4	0,384067862
PHIP	-0,383839646
METTL4	-0,383642311
CUL1	-0,383341053
SRM	0,383327846
GSKIP	-0,383033365
BAIAP2L1	0,382939666
ACBD4	0,382844468
MEGF8	0,382566763
TM9SF2	-0,382555862
TRAPPC5	-0,382302093
RSBN1L	0,381991384
P2RX7	-0,381749624
SGIP1	-0,380869356
ACCS	-0,380679911
ARHGAP1	0,380407598
PIK3R1	0,380084921
UROS	-0,379711404
HSPA8	-0,379508195
CEP170B	-0,378870423
PRELID2	-0,378839132
EPC2	-0,378716278
LIN37	0,378607484
TMTC1	-0,378432561
SERPINE1	0,378383299
RAP2A	-0,378267519
ZBED3	0,378113225
CCDC150	-0,377829681
RNF8	0,377597009
TRAPPC2	-0,377572788
ST6GALNAC2	0,377545357
ZNF3	0,377354706
MKRN2	-0,377072235
FKBPL	0,376939486
TSSC4	0,376695862
TMOD2	-0,376668371
ZSWIM7	-0,376561735
SIL1	0,376264683
CEP44	0,376238325
SOSTDC1	0,375778733
GTPBP10	0,375584415
RAB29	-0,375332578
PCDHGA11	0,375084439
FUT8	-0,374935824
SLC39A9	-0,374881413
MYO16	-0,37467162
TBC1D10A	0,374402834
DPT	-0,374258848
EIF4G3	-0,374237226
CDKN2B	-0,374213863
BRD9	0,374090781
BRIX1	0,373846839
SYT11	-0,373419932
ABCC4	0,373356238
B4GALT2	-0,373013282
PARD6A	0,372856892
NPM3	0,372639572
SMARCA1	-0,372535264
TYMP	0,372451595
APBB2	0,37243864
ITPK1	0,372352193
SNRK	-0,372283442
MAGEH1	0,372169336
FHL3	0,37204837
VAMP5	0,371911459
RBBP8	-0,371759592
CRKL	0,371426387
PDE4B	0,37131504
CD2AP	-0,371183853
EFCAB2	0,370769169
RGP1	0,370704753
DCAF5	0,370688249
MYCBP	-0,370543509
AKIRIN1	0,370428059
TRPC4AP	0,370272541
METTL1	0,370265106
TMEM30B	0,369655041
TLE6	0,36952254
ZNF623	-0,369188665
NPAS1	-0,368843434
CPZ	-0,368537863
SUB1	-0,368118768
BRD2	0,367838541
PSMB10	0,36762635
S100A10	-0,367544417
RNF103	-0,367383568
KCTD13	0,367300242
PIDD1	0,367150915
MGRN1	-0,366857419
MARCHF9	-0,366809037
ATP23	-0,366592438
RASGEF1C	0,366540615
ZKSCAN5	0,366416621
FAM98B	0,366234484
COPS7A	0,366226193
NDST1	-0,366024442
NUP107	0,365443884
PIAS1	-0,365295405
MFSD12	-0,364945452
MSLN	-0,364332516
PTPN9	0,364179924
LAMA5	0,363993798
CARD19	-0,363960831
GPR157	-0,363814707
PCNP	-0,363350375
SLC39A4	0,363096999
DHRS4	0,362886528
STRAP	-0,362409357
GLIS1	-0,361912597
PLXNB1	0,361809225
CRAT	0,361767452
RASL12	0,361763492
TFDP2	-0,361474282
RPRD1A	-0,361400409
MAPKAPK2	0,361390951
TMEM204	-0,361352296
MAIP1	-0,361204549
ARHGEF9	0,36111492
ZNF395	0,360792353
JMJD6	0,360731215
KCNK13	0,360665202
ZNF689	0,360632681
TMEM141	0,360570482
HP1BP3	0,36055857
TM2D3	0,360255621
ZNF471	-0,36025252
NAV2	0,359430588
CTDSPL2	-0,358960052
SMPDL3B	0,35891458
RAPSN	0,35891458
PLEKHO1	0,358757923
ST7L	0,35859107
FBXO9	-0,358555003
NEK1	-0,358399279
DENND3	-0,358198167
GRK4	0,357383624
ABCG4	0,357113533
SUGP2	0,356967921
CDKL3	-0,356830991
PHF2	0,356141938
BRAP	-0,355992853
NUDCD1	0,355609825
OXSM	0,355607177
RNF40	0,355099643
FBXO32	-0,354976673
FPGT	-0,354226341
EMSY	-0,354199311
NFKB2	-0,354089742
DDX3X	-0,354021786
FMOD	-0,353941077
RNF123	-0,353898783
PPIL3	-0,353896699
B4GALNT4	0,353825185
PRKCQ	0,35380285
PSME3IP1	-0,353738634
ASCC3	-0,353428268
RFX7	0,353415072
TGS1	-0,353409337
NAT9	0,353339683
D2HGDH	-0,353079287
SHANK1	0,35306282
NTAN1	0,352955271
TOR3A	0,352806079
GPBP1	-0,352587716
SNX14	-0,352429959
LCORL	0,35233846
NRDC	-0,352075147
TCTA	0,352029751
GNS	-0,351784729
ASAP3	0,351436455
ABCB6	-0,351398452
SLC12A2	-0,351315673
ZHX2	-0,351189984
FZD2	-0,351093387
GLB1L	-0,351027986
LRRTM2	-0,350974229
TRMT2A	0,350954846
MED14	0,350656043
CDK14	0,350639294
ZNF248	-0,350572749
SLC12A6	-0,350280066
SPTBN1	0,350179729
TPRA1	-0,350130208
NSD3	-0,349771121
PRMT9	0,349396017
LYPLA1	0,349180741
DALRD3	0,349159689
INTS14	0,349158535
ZFYVE1	0,349040395
TMEM240	0,348754642
METTL18	0,34866512
FBLIM1	-0,348651116
CNOT6L	-0,348497768
IK	-0,348441904
FAM168B	0,348066667
UBE2L3	0,347983852
YWHAH	0,347904906
TMEM220	0,347645409
SLC35C2	0,347607613
NDUFS1	0,346843885
PEX11G	0,346604511
MINDY1	-0,346579895
PPP1R12C	-0,346529855
B2M	-0,346455023
CBX7	0,345404488
THUMPD1	-0,345310182
COA8	-0,345089459
CCDC40	-0,344881881
PEX5	0,34452252
CEP57L1	0,344404548
VKORC1	0,344272953
TOP1	0,344107537
ZNF483	-0,343618493
METTL5	-0,343420453
NAE1	-0,343385616
WRAP73	0,343373555
COX8A	-0,343287543
MAT2B	0,343269403
RMDN1	-0,342992522
USP31	-0,342742979
FBXO8	0,34262922
DPCD	0,34248409
MAP6D1	-0,342422443
TAF1C	0,342080412
COMP	-0,342040065
NOC3L	-0,341720827
PCDHB3	0,341649677
PDLIM4	-0,341444011
CMBL	0,341415163
AP2S1	0,341237352
FBLN2	-0,341120603
SSU72	0,340717507
FOXJ2	-0,340630455
CENPJ	0,34042073
SATB2	0,340294827
DNAJB9	0,340031384
KANSL3	0,339664172
FOXJ3	-0,339399206
MFSD4B	0,338920727
PRKRIP1	-0,338888186
MRPL13	-0,338601358
MMP16	-0,338445506
WRNIP1	0,338412614
ANLN	0,338003664
ZIK1	-0,337925192
PCDHGA3	0,337883845
CDK16	0,337774465
PNPLA8	-0,337268802
C16orf58	0,337070487
PIP4K2A	0,337032872
CFAP299	0,336740407
GNAI2	0,336623448
ZNF205	0,336556262
VPS29	0,336115869
TMEM45A	-0,336115451
TMC7	0,33611333
EXOC6B	0,336058719
PTP4A2	-0,335348528
HAUS7	0,335315059
HNRNPC	0,335124616
GALC	0,335027533
EIF4A1	0,334952306
SPRTN	0,334425609
SH2B1	0,334380909
ZNF443	0,334251776
ITGA8	-0,334210796
ZSCAN21	0,334122623
CEBPB	0,333945566
SEL1L	0,33377091
GDAP1	0,333659223
CCNK	0,333635863
STON2	-0,333426164
TP53BP2	0,333240268
PTP4A3	-0,333225673
NGDN	0,333172395
BET1L	0,333140285
EFNB3	0,332989984
CDYL	-0,332780922
NEK8	0,332670809
ADGRB2	0,332577846
RFC1	-0,332254501
PUSL1	0,331952281
SNTA1	0,331710741
DCAF13	0,331491927
TTF2	0,331440714
SORCS1	0,331437569
TYW5	-0,331320288
MYBL1	-0,331270686
IGF2	-0,33118768
ZFAND3	-0,331054888
CEP164	0,330996987
ZBTB24	0,330667859
MRPL21	-0,330322652
ZFP37	-0,33028559
HMGXB3	0,330007328
TICAM1	0,329894622
PFKP	-0,329824449
CEP112	-0,329505401
ATXN7L2	0,329492618
NYNRIN	0,329450393
LANCL2	-0,328853852
TUT4	-0,32853174
AP4M1	0,32810119
MICOS13	0,328065944
EPN1	-0,328031086
TBC1D8B	0,32789569
MYLIP	-0,327801717
CCDC66	-0,327578324
CCDC113	0,327151568
SLC38A10	0,327089921
ODR4	-0,326787521
SPSB2	0,326531551
NPPC	0,32574461
CRTAP	-0,325692987
LRBA	0,325605095
NAGPA	-0,32550222
TKFC	0,325389607
ODF2L	-0,325268775
TERT	0,325053758
ATP6V0D2	0,325053758
DOCK6	-0,324950057
PPM1D	-0,324825188
SPA17	0,324447115
ORAI3	0,324444537
SCCPDH	-0,324305679
TAPBPL	0,324059105
CKM	0,324011995
RPS6KA4	0,323841607
ITGB3BP	0,32374897
DDX21	-0,323564201
DAB2IP	-0,323505814
TIGD5	0,323493683
DZIP1L	-0,323246651
HSPA12A	0,323208359
MED21	-0,322865197
ZNF202	0,322259798
CCDC173	0,322042221
TTC33	-0,322040752
SLC9A2	0,321854793
CDK2AP1	-0,321750014
PHACTR1	0,321681737
USP32	-0,321297555
CATSPER1	-0,321046602
ARL10	-0,320917629
BMS1	-0,320619679
CDS1	0,320431485
SOD1	0,320100326
BICDL1	0,319680598
PBX1	-0,319402856
CDR2L	-0,318969979
NAV1	0,318814881
DPH1	-0,318613134
SHISA5	0,318272596
CEBPG	-0,3182546
TFG	-0,318015217
GNL2	-0,318010141
TNRC6C	-0,317881149
XAF1	-0,317832778
NCK2	0,317632952
COQ5	-0,317155368
ABCC5	-0,316749486
WDYHV1	0,316684655
ICE2	0,316664544
PIGX	0,316083527
COPG1	-0,316060815
PHLDB2	-0,315954228
RBM27	-0,315945783
KLHL41	0,315842844
TIMM9	-0,315757126
NKAIN4	0,315676352
TMEM30A	-0,315419042
POLR2A	-0,315290536
VPS26C	-0,315015133
SLC7A4	-0,314793919
SKIDA1	0,31458283
PANK4	0,313958345
ICMT	-0,313679781
NAA30	0,313389431
RAB36	-0,313019592
ZNF565	-0,312747017
RMND5B	0,312084173
SYNGR1	-0,31191005
BEST1	-0,311816671
CMC1	0,311225679
LSM11	0,311144395
RAB40B	0,31105361
MOSMO	0,310641088
ATP11C	0,310389845
MBD6	-0,310302094
PIK3C2A	-0,309876067
DAGLA	0,309804427
C12orf4	-0,309677264
MANEAL	-0,309645617
ZNF579	0,309286091
RANGRF	-0,309196001
IFT22	-0,309042677
KDM4C	0,308677844
RNF114	0,308585114
HCFC1R1	0,308231336
POLR3D	0,308194429
NAB1	-0,30807655
HMG20A	0,307815897
YIF1B	0,307608743
SLC5A3	0,307420591
MED8	-0,307268189
DDX20	-0,307259698
ISY1-RAB43	0,306778588
SMCHD1	-0,306631095
ZYX	-0,306029307
TOP2B	-0,3059175
LRRC46	0,305851421
RARB	0,305813723
CNNM2	0,305564824
EDRF1	-0,305063426
RPL13A	0,304940518
FBXO31	0,304630306
ADNP	0,304479741
SLC1A6	0,304473719
UTP18	0,304332672
TATDN1	-0,304150336
C15orf41	0,304117052
FAM216A	0,304057548
NFATC2	0,303816539
HPS6	0,303580586
TMEM161B	0,303575028
ASS1	-0,303538418
E4F1	0,303466809
XRCC5	0,303400493
TRNT1	-0,303181563
TRIM32	-0,302665172
UNC119	0,302503246
SUSD6	-0,302411687
REEP5	-0,30187135
SLTM	-0,30175764
MIS12	-0,301572002
IRF2	0,301424918
ZER1	-0,301244464
USP1	0,301169477
FBRS	-0,301047485
DCTN1	0,300928494
APIP	-0,300834689
FAM32A	0,300674683
LEMD2	0,300576591
ACADVL	0,3004362
HCN1	0,300215913
RBM12B	0,300090783
BRINP1	0,300016762
YES1	-0,299776167
RAB21	0,299773613
ZBTB34	-0,299587355
FKBP15	-0,299510324
EVA1B	0,299449782
NAA60	-0,299282274
ARHGAP6	0,298731137
DIP2A	-0,298263623
SYPL1	-0,298212503
MBTPS2	-0,298040393
ANKRD13C	0,297962648
TTI2	0,297940595
ELOVL3	-0,297784324
LSM3	0,297688642
NR4A2	0,297604883
AATK	0,297253653
UCK2	0,297252628
DDX24	-0,297163396
HPCAL1	-0,296634917
MPPE1	-0,29648198
XRN2	0,296347178
SWT1	0,295992042
ETV5	0,295617887
PDCD7	0,295587331
ZNHIT2	0,295518377
STEAP2	0,295476979
PARP14	-0,295317618
FBXL21P	0,295159518
CYB561D2	0,294887213
HEXA	-0,294791409
FBXL12	0,294729488
LHPP	0,294679742
PEX6	0,294503724
MCRIP2	-0,294229878
IFT43	-0,294188053
CEP68	-0,293231002
COPA	0,29310451
BAIAP2	0,292841932
SCNM1	-0,292601115
GLDN	-0,292600964
KDSR	0,292441363
HBS1L	-0,292357768
UTP6	0,292319052
SPAG9	0,292301423
INPP5J	0,292203252
NDUFA4	-0,291966999
ETFA	0,291940286
NFIX	-0,291845101
ANKRD13B	0,291765105
EID2B	0,29142258
PGS1	0,291064669
CDK11A	0,29086937
MRPL46	0,290462685
ATP5IF1	0,290453633
MIS18BP1	0,290283863
RBMS3	-0,29016419
TBC1D22B	-0,290059162
TSPYL5	0,290054216
MRPS18C	0,289954355
MCM3AP	0,289902964
SCAPER	0,289813942
TCF4	0,289698948
PIAS2	0,289610331
ZFYVE26	0,289581422
NAA80	-0,289480297
MTA3	-0,28943331
ABITRAM	-0,289405258
AUH	0,289349165
MCUB	0,289329162
ZFP69	-0,288743891
P3H1	0,288568759
CDKAL1	0,28787125
SPRED1	0,287442105
FAM189B	0,287231418
SMIM3	-0,287154122
COL4A6	-0,287081185
SLC2A5	0,28684274
EMC4	0,286743887
ZNF174	0,286691184
CHPF	0,286656472
IRF1	0,286511783
TAGLN2	0,286506275
MIDEAS	-0,286463327
GORASP1	0,286150618
PSMC2	0,286030363
CEP162	-0,286003691
AFG1L	0,285911724
GNAI3	-0,285906533
HABP4	-0,285858356
STRN3	0,285557669
UGDH	0,285034501
PMPCB	-0,284857734
INKA1	0,284568458
HSF1	-0,284517862
HSD17B12	0,284212677
GLCCI1	-0,283874254
MAP11	0,283739549
FIGNL1	-0,283713897
ANO7	-0,283705945
CDC25B	0,283267568
TMEM51	0,2831514
WDR19	0,282736581
SAMD14	0,282733734
ADCY3	0,282548331
SH3BGRL3	0,282481595
SASH1	-0,281904815
CTNS	0,281738694
ADAMTS20	0,281542797
TRIM72	0,281542797
CLVS1	0,281542797
NMRK1	0,281375077
YDJC	0,281178418
GPR19	0,281063237
ERGIC2	0,280270818
PWWP3A	0,280116865
ZBTB11	-0,27998552
ZFP62	-0,279968392
ULK4	0,279617185
EN1	0,279592548
DOK5	-0,279426617
ATP5MD	0,279407522
IQCA1	-0,279224601
USP7	0,278978784
ITM2B	-0,278657189
ZMAT1	0,278521892
COL8A2	-0,278466222
SGSM2	-0,278154252
FBXO33	-0,27803821
NPAS3	0,277904765
GLIS3	0,27737979
ZNF846	-0,277326309
RBM34	-0,27725619
MIF4GD	0,27716224
XRCC4	0,27707581
RMND5A	0,276924764
NDUFA7	0,276876275
HSPA14	-0,276798322
TARDBP	-0,276532654
POT1	0,276272115
TTC12	-0,276195247
MIB1	-0,276093003
TRAF4	0,275983742
FOSL1	0,275982057
BTBD17	0,275883247
THOC7	0,275881469
FANCB	0,275492238
MRPL48	0,275412493
TRIM44	0,274886787
TLCD1	0,274207754
POLR3B	-0,274041388
DTWD2	0,273813757
VDAC3	0,273789048
PTGER1	0,27265792
STK24	-0,272603951
HIF1A	-0,27258838
RAB11FIP1	-0,271993946
BDP1	-0,271942868
KCTD6	-0,271881268
CCT8	-0,271697839
KATNAL1	0,27144843
POLR2B	-0,271109166
IFI35	0,270998769
ANKRD27	-0,270714527
PSMC6	-0,270203757
NFKBIE	0,270123634
RAB11A	0,270085689
MRPS6	0,269998344
NAA25	0,269811023
DENND5A	-0,269437147
NDUFV2	-0,269341142
FZD9	0,269286678
TJAP1	-0,268823812
MAP3K4	-0,268474282
ZNF442	-0,268247075
DAB1	0,268193225
COL6A1	0,268123053
MEAF6	-0,267846404
HCFC2	-0,267818537
MTX2	0,267675703
CHIC1	-0,26763357
TMEM192	0,267549079
GABARAPL1	-0,267383417
HAX1	0,267317901
TMEM170B	0,267266777
PRKX	-0,267177368
ZNF665	-0,266566905
FKRP	0,266403416
YBEY	0,266253339
HSP90AB1	-0,266044828
RAF1	-0,265973265
PM20D1	0,265950194
SIKE1	-0,265456765
BMPR2	-0,265120675
ZHX3	-0,264573905
MKNK1	0,264541609
GRN	-0,264428167
FBXW8	0,264120983
SLC22A18	0,264090403
STK10	-0,263981143
MRPL19	0,263943464
FBXO48	0,263937748
RFXAP	-0,263777162
INF2	-0,263599496
RFX3	0,263442695
CCDC47	0,263332132
BBS1	0,263119543
MGLL	0,263109318
ZNF566	0,263103944
EIF3I	0,263051999
WBP1L	-0,262711036
SESN3	0,262661183
MAPK8IP3	0,262626329
PCDHGA2	-0,262611443
EML1	0,261935328
THAP3	-0,261903029
CEP170	0,261844589
DNAL1	0,261681984
DYRK1B	-0,261513132
TYW1	0,260741711
NUFIP1	-0,260625147
ARL8A	0,260415357
UPP1	0,260195618
B9D1	-0,260124017
ABHD4	-0,260064398
CRELD1	0,259866949
ZNF558	-0,259646623
PLSCR3	-0,25956302
NDST3	0,259534581
ERGIC3	0,2594485
RILPL1	-0,259376326
ZNF438	-0,259272139
NDUFB10	0,259204484
TMEM259	-0,259175117
PSMG4	0,259168542
SYBU	-0,259122507
AHCYL1	0,259103248
FBXO3	-0,258942133
DHX57	0,258916216
PAK1IP1	0,258889751
IL6ST	-0,258832192
RTL8B	0,258740837
PLA2G6	0,258551289
ESR1	0,258243796
ALG10	0,258197539
TMEM98	0,258087173
UGGT1	0,257703843
ZNF546	0,257443047
MBTD1	-0,25731012
MAGOH	-0,257211953
EPHB3	-0,256442737
RNF113A	0,256423125
CHRAC1	0,256234102
ANAPC1	0,256128704
NCL	0,255514733
ZNF292	-0,255484844
HDAC11	-0,255253297
ARPC1B	-0,255238053
OTULIN	0,255196568
MARK4	-0,254467785
GPATCH3	-0,254459297
EMC2	-0,254272258
ATL1	0,254240012
PDHX	0,254205095
PYGO1	-0,254117952
TCEANC	0,254099685
ATP7A	-0,25401653
SPCS1	-0,253863545
GPATCH8	0,253643289
TBC1D15	-0,253260676
PLOD1	0,252949936
SLC39A7	0,252872725
DGLUCY	-0,252805007
SREK1	-0,252746437
PIGQ	-0,25226381
IFT140	0,25217873
IL27RA	-0,252136125
MTMR11	0,252099324
B3GLCT	0,252027431
CAMSAP1	0,251734657
BDKRB2	0,251641827
POPDC2	0,251419587
PHC1	-0,251352368
ATRAID	0,25112395
MSRA	0,250633498
PEX1	0,250415348
CHD3	0,250126412
PROB1	-0,250111535
SFXN3	-0,25007907
GYS1	-0,24978252
FANCM	0,249704147
DCUN1D1	-0,249703652
R3HDM2	-0,249680753
EBAG9	-0,24962271
NT5C	0,249454527
ARAP1	-0,249377061
ZFP41	0,24934238
ZNF324	0,249041445
ZBTB21	-0,24900441
BLMH	-0,248940223
GDI1	0,248901138
UPK1B	0,248767503
ZNF644	-0,248693471
HAGHL	-0,248243486
PSMB7	-0,248183301
AMMECR1	-0,248149765
RAPGEF1	0,24814342
PDRG1	0,248065613
QTRT1	0,248061421
KYAT3	0,247958774
GZF1	0,247364673
CDC14A	0,247181468
PAPSS1	0,246847919
ASTN2	0,246678394
SLC35A1	-0,246618132
OTUD6B	-0,246583726
BMPR1B	0,246446146
RPF1	0,246412093
ARMCX5	0,245449849
PCDHGC5	0,245202744
FOLR1	-0,244266182
MYSM1	0,243904302
RNASEH1	-0,24380836
TTC7A	-0,243797092
DNAH5	0,243382655
GRIA1	0,242453921
FAM83H	0,24224889
