	table.gene	table.logFC	table.logCPM	table.F	table,PValue	table.FDR	adjust.method	comparison	test
8760	LRRK2	1.22091407154623	3.17963041865577	0.802890362758968	0,425668704	0.779393193276462	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9454	PAPOLG	-0.570399830771377	4.43763251322626	0.651916136324593	0,425690528	0.779393193276462	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1986	TNFRSF14	-0.612355327644247	4.34313225396684	0.651772345577363	0,425741035	0.779393193276462	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6748	CCDC57	0.511090404924987	2.91499893555104	0.651653764471847	0,425782694	0.779393193276462	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8461	STAG1	-0.534080343069594	4.55547019133519	0.651385871312433	0,425876832	0.77944374246991	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8705	PCIF1	0.475173851554927	6.05915718709624	0.6510888435402	0,425981245	0.779513079124491	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3624	ANKRD27	-0.390342115739461	4.57106080909808	0.65054104005448	0,426173916	0.779743873878071	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1546	MTCH1	0.322712684151107	5.81142456869914	0.651416159003186	0,426302804	0.779800895243755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9397	TREX1	0.500468256747269	5.18564322838429	0.64995356045671	0,42638069	0.779800895243755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11401	MEF2D	0.407220524106459	5.91357935205872	0.649811040910856	0,426430876	0.779800895243755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2109	KLHL26	-0.545765357904535	4.04761445998625	0.649429679137473	0,426565211	0.779800895243755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2518	ATP6V1D	-0.379200993591598	4.97654249485886	0.653704532964107	0,426588289	0.779800895243755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10202	OIP5	0.583891447788598	3.31286636505514	0.649318465944607	0,426604399	0.779800895243755	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9372	TBL3	0.312763413313153	5.522958195756	0.648304714667725	0,426961862	0.780332575044028	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7686	TEX264	0.43710542949229	6.88475681572674	0.64747738930612	0,427253932	0.780744592008657	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1906	ABCF1	0.268877647678639	7.10220618977537	0.647238820298098	0,427338211	0.780776831987589	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3774	GPBP1L1	0.284223419400548	5.28670701482486	0.646787009592599	0,427497893	0.780946805694425	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6975	SLC39A6	-0.412521760443716	5.34653704654993	0.645998551518399	0,427776775	0.781244458309719	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9655	SLBP	0.303544205098735	6.08382667169815	0.645869462403115	0,427822462	0.781244458309719	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7714	CHCHD4	0.491999666394975	4.78496011409927	0.645760984776756	0,427860859	0.781244458309719	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4437	VASH2	0.814926727441854	3.07335258480739	0.645418805208421	0,427982015	0.781343918179427	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7383	PHRF1	0.288670242609979	5.33937299559849	0.645056647792027	0,428110302	0.781393611870762	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5850	CCNB1IP1	-0.471845100273227	3.48183251602426	0.646875267984413	0,428142612	0.781393611870762	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11604	NFKB1	-0.32587287047131	5.27900393301817	0.644268758317096	0,428389601	0.781661484706503	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10342	PPIB	-0.273646427871795	10.5283069928124	0.644175132090576	0,428422809	0.781661484706503	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6039	ZNF627	-0.488825175390799	3.57982821828729	0.643377635121359	0,428705836	0.782056091392994	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2509	PSMD11	0.246833747483299	6.43220134533995	0.64277322940984	0,428920528	0.7822410621773	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5724	TMEM243	-0.49101464515593	6.1001499051772	0.642535403375682	0,429005053	0.7822410621773	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10515	ZFR	-0.362756765144061	6.16003496604779	0.642528472962307	0,429007516	0.7822410621773	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
496	PDP2	0.332045489898976	4.61569146143237	0.642012984073544	0,429190813	0.782285650784265	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3773	HNRNPF	0.264263088333121	8.20946554406483	0.64190430079778	0,429229475	0.782285650784265	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9828	TENT5A	-0.487523534947988	4.22394750625226	0.641896456896847	0,429232265	0.782285650784265	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8615	DYNC1LI2	-0.379618408255158	6.11379672107366	0.641566548153249	0,429349655	0.782354015082437	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9272	PCLO	-0.767088078060918	2.16686526825352	0.641415784153992	0,429403317	0.782354015082437	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2078	METTL3	0.424277057292682	4.83876608486329	0.640998528194768	0,429551888	0.782428903067583	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7610	ZBTB46	0.704295312099822	3.21313774520303	0.64083924979723	0,429608623	0.782428903067583	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3245	DDX24	0.331958154648595	6.68005132822008	0.640737835942795	0,429644752	0.782428903067583	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4342	CYB5RL	0.542795976109083	3.17466125738184	0.640108329696095	0,429869124	0.782616610916524	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6397	BET1	-0.297571718651593	6.66985358275832	0.640073868440722	0,429881412	0.782616610916524	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7526	PSRC1	0.508280601393827	5.0595868605822	0.643124662661427	0,430005981	0.782721776614075	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5286	RNF168	0.390034508665698	4.21900328424301	0.639029283079428	0,430254147	0.783051854258433	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6927	MRPS27	0.310918302793733	6.28850410802083	0.638198560889567	0,430550928	0.783353429596366	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10635	PCDHGA9	0.441796307589878	2.98494473381357	0.638191191019412	0,430553562	0.783353429596366	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2621	SLC25A32	0.292599977772762	5.5255322589052	0.637827482557894	0,430683601	0.783468366403815	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1931	VNN1	-0.447600487554171	5.44699612844073	0.641647571696724	0,430830085	0.783505596003412	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8058	DNAL1	-0.402116682245205	3.87586464625647	0.637396406287714	0,430837804	0.783505596003412	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6687	MRPL33	0.306983415758201	6.84192861607611	0.637134904941242	0,43093139	0.78355417410461	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6573	SLC25A19	0.593560063291494	3.46878331106023	0.636807920930464	0,431048455	0.78364542240214	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8440	DUS1L	0.435645049275987	5.9688151443789	0.636603395104958	0,431121703	0.78365699616697	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1895	FCSK	0.572545376678957	3.30571058883563	0.63634095237718	0,431215722	0.783661436162562	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11131	TMEM248	0.335918420651702	6.86897742394879	0.63607136778022	0,431312333	0.783661436162562	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7723	CTDSPL2	-0.396423719976214	4.68816984637018	0.636015054623491	0,431332518	0.783661436162562	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5461	NGDN	-0.400225353506004	4.02323374231615	0.635850037032409	0,431391676	0.783661436162562	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9674	CITED1	-0.313939878146007	1.92739961938757	0.642266097254928	0,4316794	0.784062552784306	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7516	SYDE1	-0.432766318425836	5.51168455030504	0.634833638395401	0,431756328	0.784080733148732	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7950	ASNS	-0.711989982126712	6.9649701358722	0.634414372667172	0,431906887	0.784090258787945	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11493	PAX8	0.695082046292485	2.79324870141361	0.640510739731688	0,431913317	0.784090258787945	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4857	BOLA3	0.402959597548548	6.82577967099458	0.634150689935664	0,432001617	0.784090258787945	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
453	CAPZB	-0.324998089662043	8.38168190605124	0.634073794604723	0,432029249	0.784090258787945	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6559	PPIL3	-0.401187949954192	4.43124722960622	0.633565565364057	0,432211945	0.784300350225973	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11707	ZKSCAN1	-0.357359738021505	5.84784210660371	0.63296461742458	0,432428127	0.784571130375687	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7373	PRKAR1B	-0.428461009716845	4.06861735694139	0.632499852486931	0,432595434	0.784753166055245	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10378	DLC1	-0.331238642944427	5.91582767159872	0.632293091601381	0,432669897	0.784766746023003	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
956	ATP6V1C1	-0.358493381694293	5.57553236136578	0.631679214937781	0,432891095	0.785046427136177	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1234	SPTY2D1	-0.403322870230436	4.8920540155058	0.631221265440956	0,433056224	0.785224353548872	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10071	ACOT2	-0.402619460230461	4.96910436204935	0.630907112327029	0,433169558	0.78530832653459	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7065	FSTL3	-0.439699481524231	6.33395877968368	0.629813100629267	0,433564598	0.785647229424058	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4862	NUP54	-0.432312141890985	4.85229487414071	0.62968921235082	0,433609368	0.785647229424058	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8653	PEX19	-0.245050840507315	6.9859735624055	0.62966454818221	0,433618282	0.785647229424058	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8048	UHRF1BP1L	-0.370610660304612	5.58269487879224	0.629646785571416	0,433624702	0.785647229424058	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2737	RAB11FIP5	-0.373531317755977	4.47968372717341	0.62929022042252	0,433753604	0.785759273406136	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6681	AGTPBP1	-0.393512785251621	3.9381369470381	0.628838868415076	0,433916859	0.785933503381639	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3763	QDPR	0.323536976421268	7.08942421753281	0.628257080581094	0,434127433	0.786193375256656	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1275	MVD	0.528122671242066	6.2508352159011	0.628021759959775	0,434212652	0.78622618454503	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
4083	ZSCAN2	0.57276089141681	3.36417804532759	0.627650519953412	0,434347144	0.786239766707006	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9158	EDNRB	-0.964094750285249	5.09444910550613	0.627596999409391	0,434366539	0.786239766707006	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2955	WASF2	0.305743869495531	6.22193529078771	0.627445463363252	0,43442146	0.786239766707006	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2211	PGAP1	-0.531888194889325	4.14156714279345	0.627206767292765	0,434507992	0.786257734467191	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7262	MMP15	0.715312475705369	5.05090008589427	0.627047911227122	0,434565596	0.786257734467191	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7456	SCLY	0.327398575509136	5.2711389921116	0.626487328221922	0,434768967	0.786496877473732	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
963	HYPK	-0.255972140499015	7.69414924115298	0.626313609695822	0,434832019	0.786496877473732	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
83	PLLP	1.53183316713451	4.37610440412613	0.627003366963617	0,435009049	0.786695636795028	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11576	RFX7	0.678314563063117	3.51055447654271	0.625029500564397	0,435298541	0.787038985673422	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3243	SELENOW	0.328017298285444	9.48161267100156	0.624894945542973	0,435347471	0.787038985673422	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
8628	PSMA4	-0.417110870645155	6.32402932757384	0.624749367109883	0,435400419	0.787038985673422	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6605	MAGEH1	0.374825518058979	5.41524874012331	0.624328265569662	0,435553633	0.78711994202061	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5567	BIRC2	0.317016135493095	5.24561743250611	0.624257029117089	0,43557956	0.78711994202061	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3122	RAB8A	0.396619920972776	6.43765272082314	0.623593600814153	0,435821136	0.787261570761745	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
7081	STARD8	0.499184230746619	3.72790787145565	0.623356831734638	0,435907403	0.787261570761745	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
3158	LRRC47	0.428141946664376	5.71997955816383	0.623334568072814	0,435915516	0.787261570761745	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11457	IRF2	-0.303523065242557	6.08293530076899	0.623303894649149	0,435926694	0.787261570761745	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
11002	NCBP1	-0.333837682283906	5.87072760671637	0.622750972897843	0,436128268	0.78743551519619	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
452	HCLS1	-0.488306697959136	3.45971152309822	0.623766970038561	0,436184034	0.78743551519619	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1822	OS9	-0.256139870294668	7.48566268526157	0.622374875827802	0,436265461	0.78743551519619	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9265	PXMP4	0.467704441614124	6.77650336128612	0.622302613206797	0,436291829	0.78743551519619	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
1944	SNX29	-0.444794369137345	4.13510536090932	0.622022869011108	0,436393929	0.787498485050196	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
6130	TM2D3	0.3078807058956	5.6819329039147	0.621709225200467	0,436508445	0.787583839234537	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
10183	MLH3	-0.52191917751828	3.39534413356503	0.621333526548698	0,436645681	0.787710152617942	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2472	VPS36	0.261693174470184	5.71128892379839	0.620938449277946	0,436790068	0.787849326568782	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
2674	RPS7	-0.358076878109337	6.48696948869627	0.620435392484852	0,436974026	0.788059822088214	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
5903	CAMK2G	0.437569709815973	5.27706549478011	0.62003391882732	0,437120924	0.788128468708173	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
9010	RBM47	-0.347714761903618	4.71615515973446	0.62576406051659	0,437192312	0.788128468708173	BH	0.25*groupastrocite_cerebell:h -1*groupCardiac_Myocyte:h 0.25*groupHepatocyte:h 0.25*groupMeningeal_cells:h 0.25*groupSchwann_cells:h	glm
