table.gene	table.logFC	table.logCPM	table.F	table.PValue	table.FDR	adjust.method	comparison	test
8448	C2orf74	0	3.12115973723982	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8449	ZBTB42	-1.23023006935752	2.53550720821787	0.890591018419646	0.352745898310629	0.671796106209737	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8450	QRSL1	0.891282984445034	4.14309031365281	2.35640954435679	0.135096216085498	0.442922045574227	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8451	CHURC1	0.832561792736341	6.21326095524395	3.29046071488689	0.0795499411199568	0.345905254594909	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8452	B3GNT8	-0.342780145145062	2.57719623536151	0.170202216120507	0.683527708842048	0.882944181183132	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8453	UBE2U	2.47287152669546	2.44924432699525	1.43951802740613	0.247215210414994	0.573380506573168	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8454	SOWAHB	0	2.24495025150092	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8455	TRIM72	-5.51147609162178	2.1164788422301	13.8301794937971	0.00179129864908478	0.0468499741917095	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8456	ALCAM	1.10479705729825	6.70897410866706	2.38256629211365	0.133026807040998	0.439475165232633	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8457	B4GALT4	-0.140220507306004	3.99940774628967	0.0575994038828899	0.811939692956886	0.949980971653958	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8458	RPL35	0.656449906189183	10.2227526567562	1.23759177021717	0.274642273729709	0.601656977245672	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8459	MRPS22	-0.609045414631898	6.26122910209242	1.01849648770471	0.320829225817621	0.643555528796598	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8460	MEAF6	0.968657507393435	5.91442071607402	2.36674826729534	0.134273792780099	0.441229038725259	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8461	MCMBP	-0.358856525338611	6.02034535783377	0.57929882118052	0.452442119925711	0.746077886876976	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8462	NGF	0.00359488178155517	5.12962161935941	1.32683998389987e-05	0.997117408625994	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8463	KBTBD12	-1.9581318159844	1.84130027515488	1.54347910020435	0.251534597787416	0.578273878987454	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8464	ARHGAP45	1.12727020493871	2.34659211957416	1.81885679199761	0.189330129617337	0.514778977153897	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8465	PHTF2	-0.524959735476322	3.83398522693779	0.287389985064908	0.595793076475116	0.839296706664362	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8466	SELENOW	1.1856496371896	9.49809244079013	5.25681109089099	0.0289364795439811	0.206147841297269	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8467	RASGEF1C	-1.13170058467839	4.26111178296195	0.647620284759041	0.428140181893968	0.726251382412724	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8468	TMEM135	-0.123170711989293	6.38744296792332	0.0596955036141233	0.808616852559354	0.949412329650316	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8469	GNAI1	-0.864665738672984	6.19786664119231	2.48610304276741	0.12519040800926	0.425315512806718	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8470	ZDHHC5	0.67138043153643	5.74957272565777	1.60848348546154	0.214317092067252	0.540313298339604	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8471	ARPC3	-0.171869240815975	8.76679191720764	0.156540008056718	0.695120977999171	0.889268525094687	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8472	WASF3	1.56130998942823	3.63276041600887	3.26672489553375	0.082535552164822	0.351268285191342	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8473	LUM	-1.75329216115258	7.02010643692295	2.69109465876785	0.111202514069498	0.404424908150597	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8474	RPRD2	0.442106479715625	4.53519676501663	0.841488727443943	0.366180807335249	0.682866520906186	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8475	DXO	0.964124268851208	4.3071999509054	1.65210754966137	0.208363507880875	0.535520141180757	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8476	DIXDC1	2.00710994698875	4.10218443988734	4.4098160559533	0.0441189975705969	0.259038745522162	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8477	C6	0.777272893166282	7.08444518309224	0.278323302719239	0.603769773566354	0.844015110040929	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8478	UGDH	-0.678719796992575	6.59724013991689	1.05833786869644	0.311698131175831	0.634676106914706	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8479	N4BP2L2	-1.73742288490396	5.11458847492364	8.98431134121089	0.00537910340974832	0.0871384532697151	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8480	BCL9L	-0.161102518942877	5.55481698147778	0.0430930898773796	0.836932319973625	0.96044882456848	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8481	DYRK4	0	5.25048226760506	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8482	CDK5R2	3.78490875240296	2.29320541558952	9.00012421621218	0.00582108760266525	0.0913047020569479	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8483	LNX1	-0.939932245463701	2.43130644202486	0.453846678564275	0.50559619193224	0.78087124768967	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8484	SLC27A5	0	8.8411119461261	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8485	ARIH2	0.137638718300964	5.71792120775137	0.128440775903254	0.722527176469775	0.903570254082444	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8486	MCM9	-0.245284864588348	3.28194661739786	0.0981786501139505	0.756162815756417	0.924581990558095	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8487	NMT2	-1.03589689392851	5.89586805767044	2.83130780452699	0.102671984995687	0.389812495308142	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8488	WDR62	1.41819360821142	3.95691656702263	3.24270702317647	0.0823536012292921	0.351100364713394	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8489	FBLN2	-1.96430628646566	8.59706563410214	4.73533365692779	0.0374348449163747	0.235684225581586	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8490	KLHL3	1.754072549116	2.73899833322761	1.63587845124468	0.210554242322115	0.537639143148678	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8491	KRBA1	1.25155498672025	3.44958296157498	2.29989800022687	0.139697240315238	0.449321798604561	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8492	TRIM16	-2.13189904944732	2.69574922246659	4.13737463451991	0.0524945874926068	0.281353425715487	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8493	RANBP9	-0.820503602170279	5.40353068612501	3.52370036843528	0.0701081914211517	0.325141889767416	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8494	NTRK3	1.18507588411393	3.66064752721204	1.71022547897598	0.200744645064334	0.527042822526919	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8495	TTC25	1.51353604685526	2.13192941279245	1.51751214383762	0.227425652460033	0.554178932959236	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8496	GGCX	-0.277242287157186	6.78788303756552	0.269027082724777	0.607734606562649	0.845880409243783	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8497	SERTAD3	-0.295399374504264	4.99416569494844	0.153451495316228	0.697986912064403	0.891043834394115	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8498	FABP3	-0.816577480875803	4.44884395984786	0.368782000357416	0.549049803310011	0.810647532979919	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8499	IQCK	0.834816253154106	3.20342216678966	0.80695739283242	0.3760704453734	0.687852286225308	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8500	LUC7L2	-0.229181355264426	6.52290903181732	0.297017338170681	0.589728446252336	0.835309824275384	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8501	PSMC3IP	1.26007665546132	3.84446639859097	2.59331783186729	0.117635495005872	0.415712666899834	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8502	FAM104A	0.200279016488047	6.49991103496727	0.173796003936628	0.679684620519096	0.882132568113208	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8503	FAR1	-1.18992025387478	4.95780905849824	2.04180305118581	0.163207868399516	0.48114692893338	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8504	KDM7A	-0.294290141013109	3.55475431397054	0.0879271666238989	0.768842385808346	0.931298894970958	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8505	FAM107B	-0.0395723944841681	6.35782956501601	0.00348105601035282	0.953337271062649	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8506	ELL2	-2.51518556616726	6.28716667767477	13.4474264730993	0.000930122243125244	0.0333168632056104	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8507	BCAS1	2.17361614000258	1.81546137616486	2.09885757982953	0.190533240170268	0.515890925351447	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8508	RCN3	0.0979587148852979	7.35251876493953	0.0174695875660761	0.895717388442686	0.990204594969057	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8509	UHRF2	-0.607771024623109	5.60286810566453	1.79612939014873	0.190097059654323	0.515779695613493	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8510	CDC73	-0.730115264102901	5.51833460833822	2.2252592574862	0.146059167550537	0.459282017046864	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8511	EHMT1	1.01463604184888	4.39164420278064	2.69907095302517	0.110695895988486	0.40442396716224	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8512	IGFBP1	0	7.78633296747937	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8513	WRAP53	1.08644798870581	4.03117478495844	2.64689665320248	0.114058718897851	0.409702044150674	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8514	RAD51B	0.573300421172158	2.1827463439796	0.227542823989145	0.637422876353177	0.863320274290458	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8515	C5orf46	0	1.96599582874262	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8516	CDA	0.0501343051995917	5.2863311810804	0.00292549859587094	0.957218492141486	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8517	USP6NL	0.763091215376637	3.61750831155332	0.781242679341047	0.383687670875036	0.694188799352574	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8518	SF3B2	0.620611678232986	8.06898095506157	2.21552360828238	0.146913898398934	0.460536566983979	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8519	SF3B5	0.371650006381169	8.02511749679233	0.447412882085372	0.508606284014596	0.783212934555988	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8520	SPG11	0.472008156238245	4.12410982821425	0.469378012410742	0.498456438582629	0.776841095085463	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8521	NBN	-1.00573078247171	5.07632240887851	2.85272215218105	0.101436454185252	0.387353610276297	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8522	CMTM4	-0.408065623511495	4.83582607548285	0.314045724602421	0.579308633895481	0.829568224274349	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8523	SPARC	-1.85371701236353	11.4987818569399	4.30890727636756	0.0464517603485725	0.26378321174218	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8524	NAMPT	-0.914925486224097	8.04613829145605	1.33839449247071	0.256313424402775	0.584448571136459	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8525	PIK3CG	0.213035165810769	1.8777475470593	0.0254612121568075	0.874589752632553	0.980703695009126	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8526	RBBP4	0.154220832834665	7.03324723754271	0.147079129967561	0.704007303929785	0.894946527468889	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8527	SNX10	-2.7916302326097	5.0969037637113	17.5449616311819	0.000221673144867198	0.015590110078648	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8528	LIPT2	1.40156937626397	3.47985848035397	2.51841735698515	0.122855608623425	0.422531540583758	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8529	CYTH1	1.74025473966156	4.816118596583	1.39112511526341	0.247349345517256	0.573380506573168	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8530	NFKBIB	0.495442877016594	3.83111856914417	0.153115123995323	0.778247541453289	0.933992656329694	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8531	IGFLR1	0.703431076828844	3.77328231407693	0.904036824030397	0.349188561956455	0.668260797120477	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8532	GC	0	11.6323838184272	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8533	C1QTNF5	-1.9986154586581	4.5317140847778	5.54519060155471	0.0251657773048553	0.191845390240715	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8534	TREX1	1.14320059262573	5.20196211222263	2.45910097782621	0.127181021733268	0.428418780569951	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8535	HSPA1A	0.6369629026898	7.57769146641897	0.220808721837774	0.641772658813181	0.865451882835597	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8536	CASP8AP2	-0.44713477504075	2.90707093996368	0.172217692453791	0.702687531557223	0.894196378225174	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8537	ARMC2	0.149335529306532	3.39068974657437	0.0254627682952308	0.874479142345892	0.980675005135393	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8538	DTNBP1	-0.0172290108684546	4.9608846384003	0.00167802618592234	0.96759226087535	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8539	DHH	2.58456414531595	4.02924205294639	2.52459510566406	0.124933706833509	0.424944079804686	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8540	TMEM64	0.330180809274343	5.15146061615325	0.441228822944791	0.511529372444488	0.784780497708796	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8541	ARL5A	-0.341486855410986	5.97581279690245	0.347049443873262	0.560134016780234	0.818294594757337	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8542	RAB5C	1.14704705144313	7.22353726618501	2.61005402942346	0.116504481414995	0.414613603406528	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8543	TAX1BP1	-2.95931971688845	7.03643860919329	15.6054231256269	0.000429160126149699	0.0203923132864746	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8544	TIE1	2.13526224696379	2.82223850949965	1.62607902367804	0.212215312820132	0.538309086885287	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8545	IL22RA1	1.40861606163339	2.64382364358488	0.850680079547265	0.366167692572693	0.682866520906186	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8546	ZBTB6	0.431492039303287	4.16623679048966	0.60687126532416	0.441981225950059	0.737962714406991	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8547	PPP1R9B	1.22554720822151	4.11499842870927	2.88408300506842	0.0996576686888222	0.383918353592811	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8548	DSN1	1.37070566663607	3.52936759044817	2.07573658445909	0.159862949516565	0.477135615974603	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8549	GRAMD1A	0.366362065491468	5.98700062297532	0.449595790610507	0.507581479566247	0.782679784133301	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8550	ITFG2	0.792710128137763	4.34799382697858	1.48470754153713	0.232396835306315	0.560532224680686	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8551	SLAIN1	3.34489807825083	3.04106865289613	8.10675821983817	0.00782630048597436	0.105700877992071	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8552	COLGALT1	-0.732071759440873	7.24646587144204	1.44799616772635	0.238122832292534	0.566173726584639	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8553	CLDN11	5.86301963945588	9.30864509879342	15.6048814453662	0.000429241193407703	0.0203923132864746	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8554	SPX	0	2.34662336262811	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8555	NUDT21	0.875043741021714	7.70053367482965	2.63876033158962	0.114593694860253	0.410727549805609	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8556	PON2	-0.854790582338185	7.15793527100508	3.26384032237872	0.0807160736281019	0.348542489189111	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8557	HK1	1.15620207664357	5.29208306605521	0.592409055930925	0.494416377156164	0.774493887562025	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8558	CNP	0.704520345915319	7.14600691402095	0.956352011373902	0.335814332109967	0.656266097349433	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8559	CTC1	1.91721166584077	4.40753669081999	8.73541713298156	0.00597584015057189	0.0917914221506868	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8560	RGS9	0.801112785878599	1.9898791231275	0.397514387385777	0.542483716092829	0.807141705008201	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8561	STK4	-0.0409846182925408	4.09020804201118	0.00414565711682107	0.949083134265916	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8562	RAB11FIP5	0.0886619570042237	4.49600004435733	0.022751604493007	0.881099699136157	0.984525665269452	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8563	PCDHGA3	0.540841096539744	2.69539289126444	0.446414874357539	0.510057591657696	0.784505168979846	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8564	DDX6	0.184510225927113	6.39325347028409	0.118808497375337	0.732699986649145	0.908998778747041	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8565	SLC25A30	-0.519174115164381	5.19598470124833	0.591129380572189	0.447905887749322	0.742582508164537	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8566	NRSN1	4.04480393600526	2.11330082412126	8.12269232646369	0.0108681356367566	0.126118418638934	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8567	APC	0.121389356990374	4.4987953855664	0.0453526849742426	0.832776302609593	0.958894067515128	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8568	CTSH	-0.162952390933328	6.95844069284489	0.0522955705397956	0.820644913413288	0.953300275083983	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8569	HLA-DQB1	1.388175642632	3.12395372283501	0.573802568394466	0.454981019597861	0.747542888894833	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8570	PPP1R15A	-2.06927419091315	6.51951327575348	7.88194658947244	0.00863152993381816	0.110740896837218	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8571	TIAM2	2.75843317463678	2.87871539864256	14.1513527316823	0.000778050786948737	0.0293269208387802	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8572	GPNMB	-2.92060646169259	6.23779742592548	7.89213981778058	0.00859314009888378	0.110617497656837	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8573	HUS1	-0.390725121027229	4.35245694589984	0.335527376930188	0.566683637197464	0.822806013992653	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8574	DMAC2	0.994599222407005	5.41442105116308	3.8081492410135	0.0602564194574834	0.301425948616746	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8575	TMEM216	0.658538014766505	4.05335007826733	0.567925249036014	0.45687298234945	0.748213516680747	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8576	ADGRE1	-0.636235458925504	2.56378756991883	0.295672587967504	0.591968195127398	0.836604350063966	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8577	ALG8	0.600081069780332	5.15675804399901	0.917663357366504	0.345634508673471	0.664535493088817	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8578	ACKR2	2.7215715563672	3.00856999422543	3.06024761287048	0.097767816389775	0.380835526592258	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8579	SERTAD2	-0.282770801169346	5.63960642589281	0.241168314224033	0.626884788240281	0.857139887681957	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8580	CSGALNACT2	-1.2570899885932	4.14862802521246	3.32322181974436	0.0781408889206324	0.342821229673098	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8581	LYRM9	1.45982865116683	4.01923071037161	2.69358419618366	0.111044103534502	0.404424908150597	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8582	ZBTB1	-0.992473709741581	4.92701084012832	1.97091678572529	0.170468673591741	0.490932754358836	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8583	NMNAT2	4.56489821804368	3.18460105977241	16.8199970624198	0.000371244810365228	0.0195522266792353	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8584	BTBD8	-0.280357023564478	2.36364007883499	0.0550145127226111	0.816126847320056	0.950763635099397	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8585	CPEB3	-1.30624699836212	3.29442182774117	1.38398397982964	0.24853968592005	0.575171897552541	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8586	DDIT4L	2.23502490406965	3.16771151348164	5.38762751298225	0.0276585645049173	0.201907520885897	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8587	QDPR	1.52887761963072	7.10267968809456	8.31175720953153	0.00716258357709732	0.100380606291908	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8588	DAZAP2	-0.403855637892582	8.18267410511409	0.987693438579861	0.32813971848443	0.650452046166835	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8589	GPATCH3	0.549107108318237	3.7556377652277	0.732848650359147	0.398648568898456	0.70567853053615	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8590	EGLN2	0.358745912332092	5.88022606079658	0.211410426547496	0.648930616865036	0.867878481885294	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8591	GAP43	4.75454621434215	3.6243418961641	15.5856898482408	0.000432123997430973	0.0204267138785608	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8592	AQP3	0.440884925322161	5.36988630195613	0.243565622185729	0.678916410932992	0.8820684142756	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8593	PEA15	0.0123198955748609	9.58084377514755	0.000212568212313735	0.988462596853304	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8594	PSD	2.74283848618093	2.49261873672264	7.78561630352219	0.00900364192875412	0.113619262588895	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8595	FRS3	0.263501305741265	2.65068931608076	0.0841516907877249	0.77371459432141	0.933161684524679	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8596	CAVIN1	1.38541648724884	9.01803484390706	2.82480976359648	0.103050305483574	0.390718530482981	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8597	TRIR	0.565956829713399	8.1074498462927	1.7342746195949	0.197692050852668	0.52353359223152	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8598	NDE1	-0.44987379669714	5.35887263465531	0.514858904195191	0.478512335106911	0.761473685585419	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8599	FRRS1L	2.92369431185218	2.00438938139303	5.55665830425554	0.0369200784719666	0.234749826403342	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8600	FNTB	1.74460828515153	5.71432221445993	7.25908449673917	0.0113703361761985	0.129340545698472	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8601	SNPH	2.34778509001794	2.95219666782043	5.93679946206555	0.0208807317020493	0.174851242920188	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8602	NDC80	-0.559295338863557	4.05320656757467	0.259261519851416	0.614298436255085	0.850476313019583	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8603	RNF19B	-0.504887299256413	4.71647843250439	0.473625812117659	0.49653409469767	0.775689808953709	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8604	BECN1	-0.527974642282856	6.43469799654565	1.50637864700426	0.22909775643808	0.555595778544327	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8605	ITGA10	2.36765089856789	4.19268275806536	5.38987385026731	0.0285397517652599	0.204968842037522	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8606	YIF1A	0.533985053436632	7.38790536276809	0.651644864662601	0.425786657535112	0.724019358397462	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
