table.gene	log*sign
TDO2	1,126962055
SOCS1	1,126549258
COL23A1	-1,126006068
CRYBG1	-1,125848171
CLN3	-1,125400448
F12	-1,125273217
PIDD1	-1,125255668
LRBA	1,125121323
VPS35	1,125002405
CARHSP1	1,124773708
DUSP3	-1,124576651
PAPOLA	1,124402532
ZNF691	-1,12425725
PRKD2	-1,124168319
PSMG3	-1,123746417
WRNIP1	-1,122927024
AFG1L	1,122763765
RBSN	-1,122409486
NAAA	-1,122329791
MYOM2	-1,122131861
ACTR1B	-1,122101059
FAM204A	1,122050221
UBE2T	-1,121389445
CACNA2D2	-1,121366036
HACD2	1,121353568
PSMC6	1,121113459
RNF41	1,120890714
DNAJB5	1,120654856
ITGB3	1,12041766
BLOC1S4	1,120167695
PLEKHA8	1,119845356
BAZ2A	-1,119821688
ZC4H2	-1,119425533
TOB2	-1,118821361
IFT88	1,118622708
GPX4	1,118442309
C17orf49	-1,117682445
TUBB4A	-1,117577616
DKK3	1,117269756
MZT1	-1,117140986
HFE	1,116308052
ULK2	1,116288258
PNPLA8	1,116088695
SDF4	-1,115935218
ATP5PB	1,11590053
PBXIP1	1,115558679
OLA1	1,115484329
GTPBP3	-1,115176008
PSMD4	-1,114883852
COQ6	-1,11452267
TTLL5	-1,114335297
TCF12	1,114134306
LYRM2	1,114071961
APTX	-1,113835221
SNAPC3	1,113291386
PELO	1,112961356
GID8	1,11241021
ARMCX3	1,112274207
ARHGEF6	1,112143537
STK36	-1,111904457
CCDC34	1,111271851
USP54	-1,110868097
SOCS4	1,110860712
VAT1L	-1,110585744
RRP8	-1,110416782
SNTB2	1,110067893
FLAD1	-1,109892438
DIP2C	-1,109422369
CTNNAL1	1,109350141
PAK1	-1,109348537
TDRD3	1,108919695
INO80D	-1,108811909
MEPCE	-1,108773119
NIPBL	1,10871253
SLF1	1,107529873
TBC1D8	-1,107246451
KIF1C	-1,106911801
JADE1	1,106696623
NTF3	-1,106453632
PLK4	1,106400596
DHCR7	-1,106315898
CCHCR1	-1,106268945
GLI3	1,105826541
BHMT2	1,105710278
KIF20A	1,10570065
RFTN2	1,105639335
RTL8C	1,105381634
ARHGAP10	1,104859155
CHRDL1	1,104451268
MAPKAPK5	-1,104252999
ZC2HC1C	-1,104234639
SPATA24	-1,104024893
IPO11	1,103802933
PHYKPL	-1,103680149
CYP2R1	-1,102939671
CDC26	1,102870837
COPS6	1,102333852
SEMA6D	1,102229405
PSMA7	-1,101410241
TMEM167A	1,101355304
TENT5B	1,100888316
TNIP2	-1,100694952
PIM2	-1,100433097
UFM1	1,100429723
TTF2	1,100205359
CAAP1	-1,099844061
EDF1	-1,099783053
SAP30	-1,099761513
PFDN4	1,099685763
AP3S2	-1,09920007
EARS2	-1,098916674
ARL5A	1,09815948
RNF11	-1,097580766
ETF1	1,097386383
TRIQK	1,096408562
PFKFB2	-1,096291743
DUT	-1,09628276
DGAT1	-1,096034101
NKAPL	1,095364348
RANBP3L	-1,094847136
STUB1	-1,094396791
SHISA5	-1,09330959
DPY30	1,093208908
MARCHF5	1,092887967
KIAA0355	1,092738206
COMMD4	-1,092467646
ZBTB9	-1,092324581
PRAF2	1,091922228
RPL7A	1,091896266
VMAC	1,091599371
TMPO	-1,091238628
EIF3D	1,09104785
LIME1	1,090775897
CLCF1	-1,089747408
DHX8	-1,089638753
EPB41L3	1,089373809
HEMK1	-1,089106659
DAAM2	1,088589077
NFS1	-1,088525925
PSMG4	-1,088467819
BDP1	1,088159698
RCHY1	1,087953085
PCDHGC5	-1,08759272
AKAP5	-1,087516555
NCBP3	1,087491189
BIRC5	-1,086859356
EMC6	-1,086291043
IER5L	1,085745207
EEF1E1	-1,085707283
ACOT7	-1,085620145
LRRN4CL	1,085606496
SNX13	1,085201395
RSPH9	1,085093104
HNRNPD	-1,084838903
RLIM	1,084694458
HARBI1	-1,0846475
GTPBP2	-1,084405913
SIL1	-1,084282975
PROSER2	1,083988835
VRK1	1,083694226
LACTB2	-1,083690359
CDK1	1,083689871
TMEM38B	-1,083342549
EPRS1	1,083331844
BCAP31	-1,083256851
SPTLC3	-1,082683831
EPOR	1,082232458
PKNOX1	-1,081603732
PPRC1	-1,081491683
FSIP1	1,080600956
NRDC	1,0805063
KIF3B	-1,080390381
PIEZO1	-1,079866845
FAM171B	1,079204966
AZIN1	1,079171596
TMEM192	-1,078321
RBL1	-1,078075326
SPRTN	1,078047979
TVP23B	1,077627217
APOBEC3B	1,076896378
ZNHIT6	1,076692848
BCAP29	1,076480794
KIAA0586	-1,076459028
LSM14B	-1,074928226
TRIM16	-1,074075357
CWC27	1,07402864
TTLL1	1,073478416
SGF29	-1,073333606
SUGP1	-1,073102486
SGSM3	-1,072885087
ATP6V1A	1,072735749
TOR1A	-1,072631381
CLDN12	-1,07257664
LRR1	-1,07234635
SFXN1	-1,072150732
TMEM258	-1,071635302
PTGR2	1,070965641
RUSC1	-1,070424645
NUDT4	1,070060126
ABCB10	-1,069812026
ABCA7	-1,068903531
TFG	-1,068779971
NBEAL1	1,068742478
PDZD8	-1,068662108
SRP19	-1,067916022
SLC13A3	-1,067558423
UBTF	-1,067489914
ALDH2	1,067072538
NECAB2	-1,066907479
BRD2	-1,06658916
EPC1	-1,066574936
IFFO1	1,066283479
ZNF687	-1,066206663
LFNG	1,065991794
R3HCC1L	1,06551112
CLSTN3	-1,065498013
TPGS1	1,065475273
ELMO2	1,065358352
PDCD2L	-1,064542219
TTLL4	-1,064508921
EHMT2	-1,064155416
XRCC1	-1,064144467
EFR3A	-1,064115454
PINX1	-1,063900893
NFX1	-1,063770134
TIMM13	-1,063494934
RGS14	1,063383327
ABHD14A	1,063078118
HPD	-1,062864586
ATXN7L3	1,062579753
COL26A1	-1,061941953
USP39	-1,061738342
KREMEN1	1,061700951
ANKRD44	-1,060609768
VWA5A	1,060086572
POLR2I	-1,059902686
COQ9	-1,059789131
DDX41	1,059130028
IRF1	-1,05899687
DYRK1B	1,058851541
METRN	1,058031413
CDHR3	-1,05796469
VPS37D	1,057915715
UBE3C	-1,057736662
PLAGL2	-1,057547261
THADA	1,057228165
ERFE	1,057194567
HMG20A	1,057190461
C4orf33	1,056172509
CNTN1	-1,055955835
NINL	-1,055367919
ITGB1BP1	1,05503396
CHMP4B	1,054822382
NDST2	-1,054212151
RBM4	-1,053403443
ZNF689	-1,053263891
SLC25A38	-1,053224562
GNB5	-1,052478012
NAPEPLD	1,052467406
DDX18	1,052321226
ARF4	1,052041922
INIP	-1,051992637
CDC34	-1,051811311
RTEL1	-1,051472739
ACTR1A	-1,051410115
PDE6B	1,050661686
APBB1	1,050301641
RNF170	1,050238772
AKT1	-1,05017766
LDHA	1,049765069
PSMD13	-1,049671128
MIDEAS	-1,049272211
GK	-1,048457225
NEK2	1,048301379
ECHDC3	-1,048184995
HTT	-1,048053308
RIDA	-1,047904404
CEBPG	-1,0478341
ENTR1	-1,047592275
RASAL2	1,047482973
ZNF25	1,047280965
DNAJC28	-1,046976871
GPN3	1,04689446
CTDSP2	1,046482789
LRRC59	-1,046426424
DUSP7	-1,046052928
NOP9	-1,045637841
NSMCE2	1,045617048
COX8A	-1,045107255
HP	-1,044922909
CCDC89	1,044310869
FBXW5	-1,044240077
CALR	-1,044156467
ZBED3	1,044089001
GNG7	-1,043987539
ASCC3	1,043802528
RPN2	1,042967015
CCN1	1,042945322
MICAL3	-1,042153098
BLZF1	1,041558115
TMEM59L	1,041467798
SMAD4	1,04138844
APAF1	1,040892412
CEP295	1,040425029
QRICH1	-1,039912603
ANXA5	1,03978942
N4BP1	-1,039607585
KLHL22	-1,039464569
NR2C1	1,039332008
CKAP4	1,038409398
USP12	-1,038325648
TEDC2	-1,038282718
TRIM39	-1,036018998
TGFB1I1	1,035935852
CPT2	-1,035840122
WRAP53	-1,035712065
RAB39B	-1,03539527
HNRNPK	1,035337014
TAF3	1,035225108
ZNF384	-1,034987285
SMC6	1,034672493
TUSC3	1,034251592
TERF2IP	-1,033858436
USP16	1,033661612
SRP68	1,033278794
RANBP1	-1,032050531
DBP	1,031614553
SLC17A9	-1,031478854
CACHD1	-1,031407734
SIX4	-1,031227486
BANP	-1,031014924
SRBD1	1,030393314
GTF2H4	1,030315691
NR6A1	-1,030164948
PDK2	-1,029516316
GIGYF2	1,029124792
APC	-1,027855373
APEH	-1,027689019
HMGCLL1	-1,027366476
NUS1	1,027365336
KLHL42	1,027349007
UCK1	-1,027085908
GASK1A	-1,026773391
VARS1	-1,026382938
SMCR8	-1,025638701
EBP	-1,024396878
CDKN2AIP	-1,024113746
TEFM	-1,023665244
SLC35C2	-1,023528272
AVL9	-1,023470831
API5	1,02343127
ERLEC1	1,023302505
MYO9A	1,022710881
MAP4K3	1,022641865
USP30	-1,022387978
IMPACT	1,022322232
MED13L	1,022218725
PI4KB	-1,021588883
MTBP	-1,021316935
CASK	1,021295281
CREB3L4	-1,020913088
EAF2	-1,019987265
HMGN1	1,019614211
ENGASE	1,019557505
PSMB1	1,019194286
CARM1	-1,019008104
SLC4A2	-1,018923232
DYRK3	1,018497331
XRCC5	1,018279447
ZNF324	-1,018250115
SLC6A6	1,017856551
CAGE1	-1,017625172
TLR1	1,017565213
PSME3IP1	1,017170483
UGGT1	1,017091582
SCN2B	-1,016906134
MTG1	-1,016863532
GTF2F1	1,016684714
FAM151B	1,016097383
NDUFV1	-1,015827241
CERS6	1,015753087
SRSF3	1,015385169
CDK8	1,015115442
HIPK1	1,014094237
ANKRD16	-1,013580266
CKAP2L	1,013377794
RNF141	1,013058443
DIAPH3	1,011259538
DLG1	-1,011022836
KLHL13	1,010953965
TTLL7	1,009565447
CCDC169	1,009502361
CCDC169-SOHLH2	1,009502361
CDK5R1	-1,009042887
PDCD10	1,00867034
BMPR1A	1,007243622
OPLAH	1,007101808
NME3	1,007044205
C12orf66	-1,006769647
SLC2A12	-1,006729627
DENND5A	1,006470096
HAX1	-1,006344806
TNFSF18	1,006333642
KCNAB3	1,00629146
JKAMP	1,006234751
MRPL47	1,005688245
GPATCH3	-1,005677736
CBFB	1,00547252
SPIN1	-1,004607625
OXR1	1,004459805
NDC1	-1,004234974
TAFA5	-1,003893239
CENPT	-1,003515535
APEX1	-1,00307326
ZNF664	-1,00295555
TMA7	1,002303227
MCMBP	-1,002146435
RAB1B	-1,002051068
SUN2	-1,001388536
CALCRL	1,000924753
RGL2	-1,000196874
SPA17	1,000059609
TPD52L2	-0,999970906
RPL7	0,999519956
DFFA	-0,999123962
GABARAP	-0,998477316
SLC1A2	-0,998340558
TMEM80	-0,998139897
MYO18B	0,997990883
POPDC2	0,997990868
OLR1	0,997990855
PELI2	0,997834807
NCAPG2	-0,997601211
MED28	0,997587348
ARMC7	-0,997111032
CCT2	0,996933477
BATF3	-0,996216138
ECH1	0,995771787
MYO1B	0,99575861
ARPIN-AP3S2	-0,995313765
DYNLL1	0,995313635
TRA2A	-0,994823008
TPK1	-0,993995986
SFT2D2	0,993778102
C12orf4	0,992153086
ENHO	-0,992146424
MEF2A	0,992139731
DTD2	0,99187897
LGMN	0,991684978
PURB	0,991670794
TNRC6C	-0,991182423
PPM1H	-0,990900983
NAA15	0,99059097
RNF40	-0,990503749
SEMA3E	0,990321292
CFDP1	0,990228661
ZNF546	-0,988726416
B4GALT7	-0,988365801
RFX1	-0,988281593
TRIM37	0,988263383
CLDND1	0,988121941
SUZ12	0,988046065
ZKSCAN8	0,987732152
POC1B	-0,987480679
PSMB2	-0,987438214
UAP1L1	0,987301368
PPP2R3C	0,98667182
BEND7	-0,986447206
ZNF560	0,986401009
FBXO33	-0,985717673
PSTK	-0,985628389
UBA3	0,985620394
LRRIQ3	-0,98517592
WDR78	0,985058316
ERGIC1	-0,984941787
PDZD11	-0,98466125
ZNF483	-0,984566123
ZBTB4	-0,984363779
ZDHHC9	-0,984217096
DNM1	-0,984205251
PPP3CB	0,983990582
PTGDR	0,983940415
SHROOM3	-0,983780662
NEK1	0,983412563
PUS7L	0,983363767
SNX24	0,983297577
C17orf80	0,98236187
USP48	0,982042989
CRB1	0,981949774
CBLL1	-0,98148569
APIP	-0,981386093
CEP95	0,981236301
PPP5C	-0,980821478
PTPN22	0,980418689
VASP	0,979938238
TLN2	-0,97975926
FBXL6	-0,979564498
PIH1D1	-0,979201762
PRODH	-0,979029341
ZNF605	0,978998833
BRAT1	-0,978782855
PSMA1	0,978198448
RPL15	0,977618449
PRKAG2	-0,977132091
PRKRIP1	-0,975856956
LRFN3	0,975824721
HIGD2A	-0,975618655
AGA	0,975198759
ZNF780B	0,975091985
SHLD2	0,974696609
RSAD1	-0,973898317
EXOC4	0,973577694
CENPJ	-0,97332051
MED25	-0,972458715
WDR46	-0,972366743
ACCS	0,971895107
RENBP	0,971689745
PMPCA	-0,971308068
TDP1	-0,971258486
FRMD4B	-0,971044071
MRVI1	0,970823546
SYNE1	0,970555492
ATP6V0D1	-0,970156765
LRIG2	-0,968969471
ATAD2	-0,968935938
PPP1R12C	-0,968567872
KIF16B	0,968446484
PUSL1	-0,967395208
CDC45	-0,967354075
FASTKD2	0,967299721
RIC8A	-0,966938204
ORC3	0,966876541
LZTFL1	0,966808944
CHCHD1	-0,966570942
TRIM9	-0,965590535
SLPI	0,964212694
MAFG	-0,963575993
C12orf57	0,963370061
BCAM	0,963321582
RPTOR	-0,96330841
UPK1B	0,962902853
MRPL17	0,9626804
CAT	0,962258019
FRY	-0,962105961
ZNF32	0,961459938
KPTN	-0,960747066
TAL1	-0,96048431
CMTR1	0,960106859
NAGPA	-0,959862489
PPM1A	0,958991663
OPHN1	-0,958940188
SOBP	0,958735116
ZBTB5	-0,958679221
ACTR8	0,958613765
SYTL4	0,958515877
RNFT2	-0,958487403
SLC30A4	-0,958289611
HACL1	-0,958143005
LARP1	-0,958046917
RMI1	-0,95798415
FAM222B	-0,957447822
BMT2	-0,95721102
NSFL1C	-0,957182076
UBE2I	-0,957169664
FIBP	-0,956972847
RFX3	0,956947492
BICDL1	0,95683805
FNBP1	0,956343595
SUGT1	0,95617979
SLC7A6	-0,955616997
FAM47E	0,955260228
OSBPL6	0,954781807
TBC1D2B	-0,954772303
EML1	-0,954708425
PHTF2	0,954561296
PMM1	-0,954503029
ATP5F1C	0,954010523
NUP214	-0,953374976
VPS54	0,952885313
TCTN3	0,95283375
CSNK2B	-0,95283119
ARMC1	-0,952352264
PLA2G6	-0,952083213
ADGRG2	-0,952026474
PHKA2	-0,951925582
TXN2	-0,951529041
TRIM2	0,951504255
MEN1	-0,951244312
MND1	0,950918139
MFSD11	-0,950733201
MAPK8IP1	-0,950569933
MRTFA	-0,950499925
PPHLN1	0,949626337
SLC19A2	-0,948314668
DCTN4	0,948108715
MIGA2	-0,947424261
PGP	-0,947038092
SIRT6	-0,947017527
SLC25A37	-0,945915769
PRPF18	0,945858131
SCG2	-0,945714295
FCGRT	0,945635467
HEXIM2	-0,9455172
CYC1	-0,945383959
RASA3	-0,945195823
NIPAL1	0,944907044
CLNS1A	0,944883371
CPOX	-0,944723433
FASTK	-0,944568612
MANBA	0,944543457
INSYN2B	-0,944438629
YIF1A	-0,943825663
OGFRL1	0,94267354
DAP3	0,942365305
ILK	-0,942349027
LYAR	0,940681438
TMEM53	-0,940563861
EIF4ENIF1	-0,940176075
BEX4	-0,940064136
NGF	0,940036783
MICU3	-0,939423974
PRPF39	0,939172181
RAD21	0,938766177
IDUA	0,938587767
PPFIBP2	0,938531014
CACNA1B	0,938477799
CHMP2A	0,938134468
DAP	-0,937465154
DGAT2	0,937071286
GNPTAB	0,936801912
NRROS	0,936554283
SENP1	0,936234753
PGBD1	-0,936097148
PTPRB	0,936076065
PRKDC	0,936011783
RBM45	0,935876954
SNX10	-0,935831393
MALSU1	-0,935530974
FAM185A	-0,935327812
GAS2L3	-0,935249216
CSAD	-0,93465357
PXDC1	-0,934375514
PARL	0,934251656
CKS1B	-0,934105251
UBALD2	-0,933328617
ACSF2	0,933294444
SPOUT1	-0,932918994
PACS1	0,93263467
EGFR	-0,932484607
APPL2	0,931917064
FOXN2	0,931724598
SPG11	0,931029799
NEDD8	0,930583349
EVA1B	0,93052544
SUPT16H	0,930407866
PBX2	-0,930256036
KLHL30	0,930205435
PCSK6	0,930034651
GPBP1	0,929977117
SSH1	0,929896153
SLC2A10	0,929583404
DKC1	0,929436412
FAM168A	-0,929348591
GGH	-0,928757726
SNCA	-0,928418522
SMPDL3A	0,92807627
DMAC2	-0,927752278
ATL2	0,927711998
TTC4	-0,927552873
UAP1	0,926324526
GAN	0,926061416
IL17RA	0,926021389
POP1	-0,925474844
FAM78B	0,925295197
GCC2	0,925039186
RPL35A	0,924379434
WDR73	-0,923459795
ING3	-0,923057597
TM4SF19	0,922792819
SLC39A11	0,922721543
PHKG2	-0,922670194
DENR	0,922356772
MAN2A2	-0,922151534
MRM2	-0,92213768
TBC1D31	-0,922017431
LLGL2	-0,921900437
PLIN3	-0,921595121
ARSA	0,921198693
SLC35A4	-0,920720271
PBK	0,920527233
ZNF212	0,920412431
LUC7L	-0,919506858
ZNF335	0,919412746
DCAF7	-0,919253366
NME5	0,919173028
TCIRG1	-0,919164332
RHOC	0,919021419
USP1	-0,918752751
SLF2	0,918688023
ALPL	0,918510469
DTL	-0,918435597
SMIM7	-0,91843385
NRP2	0,917715291
RRM2B	0,917624358
MRPL41	-0,91759696
CSF1	0,917218699
ELAVL4	-0,917139909
USP3	-0,917098562
MAN2A1	-0,916654829
GAPVD1	0,916552273
FIZ1	-0,916409813
GBA	-0,915958284
C12orf45	-0,915696085
POP5	-0,915652861
TCAIM	-0,915390788
MACO1	-0,914722677
SLC12A9	-0,914661679
IGF1R	0,91449984
MLKL	0,913785773
RRP9	0,913780722
EEF1D	-0,913365949
CD47	0,912835135
TOM1	-0,912788263
MOK	0,912582295
NFAM1	0,91255371
YBX1	0,912374576
GPR19	-0,911916351
CGRRF1	0,911723248
GAL3ST3	-0,910954687
TMEM50A	0,910577811
SMG8	0,910499019
CDKN3	0,910437344
CHGB	0,91004208
SUSD6	0,909929907
TUBA1A	-0,909180042
RAB3IL1	0,909096454
GLTP	-0,907895724
PRPF40A	0,906614155
NAPB	-0,905181669
STAG3	-0,904064731
CDKN2AIPNL	-0,903722035
PRKCQ	0,902928401
TRIAP1	0,902909303
CNN2	0,901676591
E2F5	-0,901663895
SLC39A7	-0,901416924
SPTSSA	0,900539843
FDX1	-0,900379544
DLGAP3	-0,899825216
PHB2	-0,899476707
RERG	-0,899390945
TBCK	0,899315222
ST7	-0,899290799
XXYLT1	0,899224134
CPLX1	-0,899177156
NKAIN3	-0,899037187
PAIP1	0,898662517
NONO	-0,898476373
ELOVL1	-0,898055387
CMBL	-0,897972843
FOXK1	-0,897961107
KHDRBS3	-0,897549523
SLC44A2	0,897521742
ING2	0,897025487
C11orf71	-0,896700735
ZNF878	-0,896680566
SUSD2	0,895483357
ELF2	0,894488403
MTRF1	-0,894076862
ELOA	-0,893970102
FBF1	-0,893795801
PIGX	0,893737094
NDUFA13	0,892980138
ZSCAN21	-0,892883799
SARM1	0,892839956
ASTE1	-0,891871083
UBTD1	0,891081455
TDP2	0,890825879
DPP3	0,890644679
MPDZ	0,890115352
POLR2L	0,890060849
AP3S1	0,889752336
CEP83	-0,889189432
ANTXR2	0,889075819
GPR108	0,8887959
TMEM161A	-0,888707814
TMEM117	-0,888067286
KIF4A	0,887994159
BBS7	0,88792324
TKT	0,887813078
ERCC6L	0,887451559
RBMX2	0,88724623
HMCES	0,886628586
LTBP4	0,886599154
IL31RA	0,886596179
CABCOCO1	0,88650837
PEF1	-0,886478571
PCBP1	-0,88636113
ATF4	-0,886322861
OAS1	0,8861103
HABP4	-0,886084509
FBXL5	0,885783331
ZFHX4	-0,885642206
RPS5	0,885446
UBE3D	-0,885006794
COIL	0,884773607
NDUFAF8	-0,884759542
ANKS6	0,883568364
UBE2G2	-0,88327676
ABCD1	0,883229195
BHLHB9	0,883166942
NHLRC3	-0,882717382
ADRM1	-0,882639121
IRF9	0,881990296
STOML2	-0,881887322
IGF1	0,881676106
BAZ2B	0,881001355
MRPS12	-0,879929243
TOGARAM1	0,879536485
ELK4	-0,878984383
MALT1	-0,878804473
FAM171A2	-0,877962195
HINT3	-0,877919238
CCDC97	-0,876985526
NFKB2	-0,876817867
GPAA1	-0,876405212
TRAF3	-0,876116343
VPS72	-0,87551137
NAPA	-0,875389259
IGF2R	-0,87532723
SPSB3	-0,875299609
SLC66A3	0,87472616
PGAP3	-0,87466818
EFNA1	0,874657864
ZYG11B	0,874637237
COA3	-0,874533317
MAT2A	0,874506627
DSEL	0,87424835
SUPT4H1	-0,874093654
MTMR11	-0,874073838
ARHGEF4	0,873970389
GTF3A	-0,873353218
GIT2	-0,872931887
DCAF8	-0,872598932
GPM6A	-0,872490895
MED19	0,872482836
DNMT3A	0,871727823
MYZAP	0,871221512
TLE6	0,871215908
DCUN1D1	0,871066689
MRPL42	0,870723098
BIRC6	0,87057985
ARHGEF18	-0,870154545
NMRAL1	-0,870006254
TBC1D16	0,869827917
POLE2	-0,869827785
KCNK5	-0,869452139
LIPG	0,86909283
MRPS24	-0,86896702
SNRNP27	0,868821944
ZC3H12D	-0,868633979
ATG101	-0,868391486
MIEN1	-0,868219482
PPP1R1B	0,867752546
TMCO1	0,867349863
ISG20	0,867323669
KCTD13	-0,867014371
CNTRL	0,866544361
SPSB2	0,866245138
RPS15A	0,86618287
CRELD2	-0,866020526
ZBTB37	-0,865774448
LCLAT1	0,865225974
RREB1	-0,865009754
TLR5	-0,864741568
ZNF23	-0,864720185
DNAJC7	0,864612517
USF2	0,864331998
REXO4	-0,863934826
SPRY4	0,863882093
TRMT12	-0,863086605
TXNRD2	-0,862464218
EMC8	-0,86196618
P4HB	0,86178489
CHPF2	0,861764948
ACTN4	-0,861464851
RTN4RL2	-0,861347062
AHNAK	0,861241389
FAM241B	-0,861222035
SLC3A2	0,861114498
CHMP7	-0,860398472
PHPT1	0,86018513
SLC35B2	-0,859529885
LRRTM2	-0,859460012
ESRRG	0,859080323
DDX21	0,85902826
LYST	0,85899206
ANKAR	0,858209953
SHH	-0,8569661
CYB561	0,856829083
KNTC1	-0,856337157
SEC23A	0,856049211
CPNE3	0,85604259
ASAP1	-0,85598172
EIF2B1	0,855575372
RTP4	0,855027016
LANCL1	0,85502259
TMEM220	0,855004935
PTGFR	-0,854222557
LRRK2	-0,854093926
PAPOLG	0,854042656
TNFRSF14	0,853924016
CCDC57	-0,85382617
STAG1	0,853605102
PCIF1	-0,85335996
ANKRD27	0,852907764
MTCH1	-0,852605378
TREX1	-0,852422692
MEF2D	-0,852304997
KLHL26	0,851990025
ATP6V1D	0,851935926
OIP5	-0,851898162
TBL3	-0,851060586
TEX264	-0,850376753
ABCF1	-0,850179515
GPBP1L1	-0,849805919
SLC39A6	0,849153772
SLBP	-0,849046978
CHCHD4	-0,848957231
VASH2	-0,848674106
PHRF1	-0,848374403
CCNB1IP1	0,848298933
NFKB1	0,847722215
PPIB	0,847644699
ZNF627	0,846984293
PSMD11	-0,846483626
TMEM243	0,846286583
ZFR	0,84628084
PDP2	-0,845853672
HNRNPF	-0,845763597
TENT5A	0,845757096
DYNC1LI2	0,845483645
PCLO	0,845358668
METTL3	-0,845012734
ZBTB46	-0,844880664
DDX24	-0,844796569
CYB5RL	-0,844274479
BET1	0,844245894
PSRC1	-0,843956162
RNF168	-0,843379206
MRPS27	-0,842689663
PCDHGA9	-0,842683545
SLC25A32	-0,842381564
VNN1	0,8420415
DNAL1	0,842023583
MRPL33	-0,841806389
SLC25A19	-0,841534771
DUS1L	-0,841364855
FCSK	-0,841146799
TMEM248	-0,840922782
CTDSPL2	0,840875984
NGDN	0,840738841
CITED1	0,840072096
SYDE1	0,839893906
ASNS	0,839545254
PAX8	-0,839530365
BOLA3	-0,839325947
CAPZB	0,839261987
PPIL3	0,838839197
ZKSCAN1	0,838339148
PRKAR1B	0,83795232
DLC1	0,837780205
ATP6V1C1	0,837269094
SPTY2D1	0,836887713
ACOT2	0,836626038
FSTL3	0,83571448
NUP54	0,835611224
PEX19	0,835590666
UHRF1BP1L	0,835575861
RAB11FIP5	0,835278638
AGTPBP1	0,834902333
QDPR	-0,834417162
MVD	-0,834220884
ZSCAN2	-0,833911193
EDNRB	0,833866541
WASF2	-0,83374011
PGAP1	0,83354094
MMP15	-0,833408377
SCLY	-0,8329405
HYPK	0,832795485
PLLP	-0,832388445
RFX7	-0,831723182
SELENOW	-0,831610783
PSMA4	0,831489169
MAGEH1	-0,831137338
BIRC2	-0,831077813
RAB8A	-0,830523358
STARD8	-0,830325437
LRRC47	-0,830306826
IRF2	0,830281183
NCBP1	0,829818887
HCLS1	0,829691027
OS9	0,829504364
PXMP4	-0,829443926
SNX29	0,829209937
TM2D3	-0,828947556
MLH3	0,828633212
VPS36	-0,828302593
RPS7	0,827881522
CAMK2G	-0,827545407
RBM47	0,827382107
RNF32	-0,827332773
TP53RK	0,827052402
TNFRSF12A	-0,826651194
PAPOLB	0,826543867
RAB33A	0,826495641
LRRC49	0,825120969
ENC1	-0,8249433
UPF3A	0,824734938
VEZF1	-0,824615454
CPT1A	0,824582252
ZNF326	0,824405189
ZNF248	-0,824314086
NUP37	0,824187295
RNF44	-0,824168577
GABRB3	0,82315672
KTI12	-0,823073374
TMEM229B	0,822857857
ZFAND3	0,822406832
TCTE3	0,821967244
ZNF585A	0,821778975
NRDE2	-0,821454948
PSMB4	0,821152928
CCDC14	-0,821005603
RBM42	0,820571101
DRG2	-0,820567152
BRCA2	-0,820033835
ROBO4	-0,8196899
ESRP2	-0,819663453
PORCN	0,819640726
PRICKLE1	-0,819010138
CCDC142	-0,81885808
ITGB5	0,818746616
RADIL	-0,818400236
MDH1	0,818360242
HLTF	0,818119759
SUCLA2	0,817672231
SUSD5	-0,817492513
PI16	0,817490454
RPP30	-0,817387324
FAM160A2	-0,817129296
IAH1	0,817085441
UBE2Z	-0,817047937
CRTAP	0,816844796
TMEM9B	-0,816620453
EEF2K	0,816306496
METTL15	0,81607118
EYA2	-0,815346117
PLRG1	0,814874947
CAPN1	0,814613191
MRPS2	-0,814525851
KLHL6	0,814370592
COG5	0,814319464
TM7SF3	-0,813945454
N4BP2	-0,813576035
HSF2BP	-0,813570487
ZDHHC6	-0,813241762
LMAN2L	-0,81297609
SLC24A3	0,812885271
SLC4A7	0,812607394
HAPLN4	-0,812481177
HDAC2	0,812314104
WASF3	0,812313095
QTRT1	-0,812181273
CABYR	0,812128682
PTPN21	0,811991121
SPX	-0,811634693
GAL3ST4	0,811626358
BUB1	0,811613495
PIGF	-0,811228282
GADD45A	0,811031832
TRIM8	-0,810729933
HIF1AN	-0,810722151
HIBCH	0,810717491
PTTG1IP	-0,810582757
CRLF3	0,810456319
SNX3	0,810327524
TNFAIP3	-0,810207102
MAP1S	-0,810113866
SLAIN2	-0,809724741
KIF9	-0,809130917
RGMA	0,808674344
FBXW9	0,808657655
CSRP1	0,808348692
SURF6	-0,807990074
HDAC3	-0,807967928
TRAK1	-0,807956704
CRKL	-0,807912259
AP2A1	0,807724651
EIF3F	0,807656149
PYM1	0,807387918
TMEM104	-0,807175424
CCDC85C	-0,807024463
RBM4B	0,806889538
CLIP2	-0,806649138
ACSS2	0,806120935
RUVBL2	-0,806024638
AFAP1L2	-0,805833694
DSCC1	-0,804520322
DBR1	-0,804392037
FLVCR1	0,803857339
SNX9	0,803393761
ARPC2	0,803139531
GRIA1	-0,802901189
TEX2	-0,802825443
SHLD1	0,802736641
PIP5K1B	0,80212804
SMAD1	0,802113121
XPA	0,801984569
RBM38	-0,801381496
RAD52	-0,801242914
UBN1	-0,801110708
HBS1L	0,80076502
MCRIP1	0,800478303
FRMD4A	-0,799928928
GNAI2	-0,799734586
YAE1	0,798902527
